OBJNAME,OBJNAME_SOURCE,GAIADR2ID,GAIAID_SOURCE,RA_DEG,RA_SOURCE,DEC_DEG,DEC_SOURCE,PMRA,PMRA_SOURCE,PMDE,PMDE_SOURCE,PLX,PLX_SOURCE,RV,RV_SOURCE,GMAG,GMAG_SOURCE,BPMAG,BPMAG_SOURCE,RPMAG,RPMAG_SOURCE,EPOCH,EPOCH_SOURCE,TEFF,TEFF_SOURCE,ALIASES,ALIASES_SOURCE,USED,UHASH
GJ1012,input,2430731144829585280,gaia-query-id-gsheet,7.1630160300079035,gaia-query-id-input,-6.667108017715324,gaia-query-id-input,-327.51737109143465,gaia-query-id-input,-800.4891126639305,gaia-query-id-input,74.774939023992,gaia-query-id-input,-12.4,HEADER[CFHT],10.89467716217041,gaia-query-id-input,12.432300567626953,gaia-query-id-input,9.71614933013916,gaia-query-id-input,2015.5,gaia-query-id-input,3200.0,HEADER[CFHT],GJ1012|PLX   79.0|LTT   254|G 158-85|Gaia DR2 2430731144829585280|PLX   77.01|G  31-53|UBV M  42310|PM 00261-0656|LHS  1084|PM J00286-0639|GCRV 26240|GJ  1012|UCAC4 417-000584|NLTT  1515|CSI-06-00262|Karmn J00286-066|[RHG95]    89|2MASS J00283948-0639481|LP  645-35|LPM  25|GEN# +9.80031053|WISEA J002839.22-063957.7|L  867-16|LFT   46,,1,5a32fe987f6769b500a519713bff5fde76881deadb0b3806fe1d26e79a787451
GJ1026A,input,2788769028896753664,gaia-query-id-gsheet,15.812059100965088,gaia-query-id-input,20.09807574146135,gaia-query-id-input,672.249091488233,gaia-query-id-input,50.85082811314804,gaia-query-id-input,62.627018965533765,gaia-query-id-input,20.3,HEADER[CFHT],10.657160758972168,gaia-query-id-input,11.906172752380371,gaia-query-id-input,9.570182800292969,gaia-query-id-input,2015.5,gaia-query-id-input,3800.0,HEADER[CFHT],GJ1026A|GJ  1026 A|LHS  1180|CCDM J01032+2006A|PM 01005+1950A|TYC 1195-960-3|G  33-35A|L 1229-11 A|PM J01032+2005S|** LDS  873A|NLTT  3462|WDS J01032+2006A|LTT 10376|IDS 00579+1934 A|LP  406-76|LSPM J0103+2005W|GJ1026|Gaia DR2 2788769028896753664|LFT   98|[RHG95]   206,,1,e5e964eeda0c7ce5c951a6874e9575155abeb99da3f814dd367b45e45b4663e6
GJ1026B,input,2788757282161376512,gaia-query-id-gsheet,15.812671628206404,gaia-query-id-input,20.09845815070058,gaia-query-id-input,677.5482243934282,gaia-query-id-input,26.765497679069256,gaia-query-id-input,62.10002995327582,gaia-query-id-input,20.0,HEADER[CFHT],11.689075469970703,gaia-query-id-input,13.254902839660645,gaia-query-id-input,10.441943168640137,gaia-query-id-input,2015.5,gaia-query-id-input,3500.0,HEADER[CFHT],GJ1026B|LFT   99|TYC 1195-960-2|LSPM J0103+2005E|LHS  1181|IDS 00579+1934 B|L 1229-11 B|PM 01005+1950B|G  33-35B|LP  406-77|GJ  1026 B|LTT 10377|[RHG95]   207|PM J01032+2005N|WDS J01032+2006B|NLTT  3463|** LDS  873B|Gaia DR2 2788757282161376512|CCDM J01032+2006B,,1,0afe63aae3eb8e738c51231ee5345c289b34387f92c2f03383b3e0bfe648bd4b
GJ1103,input,3085716990368639744,gaia-query-id-gsheet,117.97893171869912,gaia-query-id-input,-0.00666406878295717,gaia-query-id-input,263.384477093979,gaia-query-id-input,-756.9650791845725,gaia-query-id-input,107.77588183744778,gaia-query-id-input,93.8,HEADER[CFHT],11.655409812927246,gaia-query-id-input,13.50265121459961,gaia-query-id-input,10.379157066345215,gaia-query-id-input,2015.5,gaia-query-id-input,3137.0,HEADER[CFHT],GJ1103|G 112-50|Zkh 112|LTT 12077|UBV M  42535|LFT  553|NSV 17633|LHS  1951|GEN# +9.80112050|WDS J07519+0001A|NLTT 18545|GJ  1103 A|G 112-50A|LP  603-1|GCRV 26248|L  961-1|2MASS J07515465-0000117|** LDS 6210A|CSI+00-07494|USNO  30|UCAC4 450-040639|[RHG95]  1233|PM J07519-0000|Gaia DR2 3085716990368639744,,1,c4e6283b895e459068ba34d801c6904921d8bfda10dfc702733d2648c2c6dd32
GJ1105,input,922225002820369152,gaia-query-id-gsheet,119.55416818532466,gaia-query-id-input,41.30073793715854,gaia-query-id-input,217.00386745248485,gaia-query-id-input,-687.7614290810731,gaia-query-id-input,113.08969444521574,gaia-query-id-input,-20.9,HEADER[CFHT],10.6655912399292,gaia-query-id-input,12.260366439819336,gaia-query-id-input,9.465142250061035,gaia-query-id-input,2015.5,gaia-query-id-input,3263.0,HEADER[CFHT],GJ1105|UBV M  53745|ASCC  402755|GEN# +9.80111047|TYC 2968-1142-1|PM J07582+4118|G 111-47|UCAC4 657-049582|LHS  1963|Zkh 115|UCAC2  46137824|Karmn J07582+413|2MASS J07581269+4118134|NLTT 18699|USNO 133|HIC  38956|USNO-B1.0 1313-00192853|HIP  38956|LSPM J0758+4118|Gaia DR2 922225002820369152|PLX 1875.01|GJ  1105|[RHG95]  1247,,1,840e14e9d0f0cacaba5ec93ebf728e4759d882429e6cdf44e0e862cecd43e754
GJ1111,input,703790044252850688,gaia-query-id-gsheet,127.45026554421972,gaia-query-id-input,26.773370942893518,gaia-query-id-input,-1113.7447249542556,gaia-query-id-input,-612.3705447326485,gaia-query-id-input,279.2901128804506,gaia-query-id-input,,input,12.18565559387207,gaia-query-id-input,15.118292808532715,gaia-query-id-input,10.703465461730957,gaia-query-id-input,2015.5,gaia-query-id-input,2800.0,HEADER[CFHT],GJ1111|8pc 275.80|G  51-15|LHS   248|[GKL99] 181|LTT 18058|PM 08269+2657|JP11  5935|2MASS J08294949+2646348|[RHG95]  1326|PLX 2016.01|JP11  5934|Karmn J08298+267|V* DX Cnc|PLX 2016.0|NLTT 19635|GEN# +9.80051015|UCAC2  41191231|Zkh 118|Gaia DR2 703790044252850688|LSPM J0829+2646|PM J08298+2646|GJ  1111|USNO 311|UCAC4 584-042341|USNO-B1.0 1167-00167383,,1,41f1cabbd77794a220ba17be4e0f6afbb050568c718bfc5bd4dd30c9069ad816
GJ1148,input,772430527947893632,gaia-query-id-gsheet,175.43260807231468,gaia-query-id-input,42.751586224070834,gaia-query-id-input,-575.6538577809173,gaia-query-id-input,-89.97354188570677,gaia-query-id-input,90.76232277100293,gaia-query-id-input,-9.1,HEADER[CFHT],10.576888084411621,gaia-query-id-input,12.161713600158691,gaia-query-id-input,9.377120018005371,gaia-query-id-input,2015.5,gaia-query-id-input,3304.0,HEADER[CFHT],GJ1148|2MASS J11414471+4245072|USNO-B1.0 1327-00279297|PM J11417+4245|Karmn J11417+427|UCAC4 664-056772|G 122-40|UCAC2  46566670|LHS  2443|[RHG95]  1827|PLX 2703.01|GJ  1148|HAT 141-00143|NLTT 28266|TYC 3016-1877-1|LSPM J1141+4245|HIP  57050|ASCC  408337|HIC  57050|Gaia DR1 772430901610348032|USNO 725|Gaia DR2 772430527947893632|WISEA J114144.08+424506.2|LFT  836|Ross 1003|LTT 13210,,1,4863dfabe24b44b1984ab77d0695297513036d424cc3f04b4c1eda11d1e40990
GJ1151,input,786834302079285632,gaia-query-id-gsheet,177.73048660466137,gaia-query-id-input,48.373233441763595,gaia-query-id-input,-1545.7036687908674,gaia-query-id-input,-962.8160740980868,gaia-query-id-input,124.40735133330487,gaia-query-id-input,-35.0,HEADER[CFHT],11.693838119506836,gaia-query-id-input,13.553186416625977,gaia-query-id-input,10.406258583068848,gaia-query-id-input,2015.5,gaia-query-id-input,3118.0,HEADER[CFHT],GJ1151|GEN# +9.80122049|PLX 2739.01|Karmn J11509+483|PM J11509+4822|ILT J115055.50+482225.2|LSPM J1150+4822|GJ  1151|Zkh 171|G 122-49|Gaia DR2 786834302079285632|USNO-B1.0 1383-00239712|PM 11485+4840|LHS   316|2MASS J11505787+4822395|USNO 144|WISEA J115056.09+482228.4|GALEX 3858637239337622240|UBV M  53759|[RHG95]  1854|StKM 2-769|NLTT 28752,,1,6c4d1f0aeeec1d5cd63037de7aa6c525e61804458caab343df57d74d781a624e
GJ1154,input,3698534434669937024,gaia-query-id-gsheet,183.5648577633785,gaia-query-id-input,0.6227665470428013,gaia-query-id-input,-951.9270640230192,gaia-query-id-input,-284.2857907584889,gaia-query-id-input,123.77457976946148,gaia-query-id-input,-12.9,HEADER[CFHT],11.839411735534668,gaia-query-id-input,13.884758949279785,gaia-query-id-input,10.501676559448242,gaia-query-id-input,2015.5,gaia-query-id-input,2940.0,HEADER[CFHT],GJ1154|2MASS J12141654+0037263|NLTT 30062|Zkh 176|UBV M  53449|PLX 2817.01|1RXS J121417.5+003730|[RHG95]  1923|LHS  2531|G  13-22|UCAC3 182-116001|[GKL99] 253|Karmn J12142+006|LSPM J1214+0037|USNO 236|USNO-B1.0 0906-00208882|RX J1214.2+0037|LTT 13408|UCAC4 454-051105|[ZEH2003] RX J1214.2+0037  3|GEN# +9.80013022|WISEA J121415.86+003723.3|PM J12142+0037|GJ  1154|Gaia DR2 3698534434669937024,,1,7cb894de0b1229006de64ec50077479ca1cbc0778c88527d3cc4f58162894b5e
GJ1214,input,4393265392167891712,gaia-query-id-gsheet,258.83139908465336,gaia-query-id-input,4.96067947299482,gaia-query-id-input,580.4474112141758,gaia-query-id-input,-749.5877390171612,gaia-query-id-input,68.26534018946352,gaia-query-id-input,-9999.99,input,13.008901596069336,gaia-query-id-input,14.932443618774414,gaia-query-id-input,11.696242332458496,gaia-query-id-input,2015.5,gaia-query-id-input,3000.0,HEADER[CFHT],GJ1214|[RHG95]  2724|2MASS J17151894+0457496|UBV M  53793|LHS  3275|GJ  1214|LSPM J1715+0457|GEN# +9.80139021|PM J17153+0457|WISEA J171519.33+045742.2|NLTT 44431|WDS J17153+0458A|Gaia DR2 4393265392167891712|USNO 256|G 139-21|UCAC4 475-063069|PLX 3913.01|USNO-B1.0 0949-00280047|** GJ 1214A,,1,ff9f6173a6e3e6b10220939a2eef1de4c4777e0fc3d0475eb80fe14aca6dac6f
GJ1245B,input,2079073928612821760,gaia-query-id-gsheet,298.4818579432316,gaia-query-id-input,44.412972907657775,gaia-query-id-input,350.51302061901333,gaia-query-id-input,-480.1210253543459,gaia-query-id-input,214.5284635401693,gaia-query-id-input,,input,11.919046401977539,gaia-query-id-input,14.353371620178223,gaia-query-id-input,10.511469841003418,gaia-query-id-input,2015.5,gaia-query-id-input,2859.0,HEADER[CFHT],GJ1245B|USNO 354|Zkh 299|8pc 220.20B|KIC 8451881|PM J19539+4424E|LHS  3495|GEN# +9.80208045|USNO 893|G 208-45|** GIC  159B|2MASS J19535508+4424550|PMSC 19506+4410B|[RHG95]  3121|Karmn J19539+444E|WDS J19539+4425B|UCAC4 673-080524|Gaia DR2 2079073928612821760|GJ  1245 B|LSPM J1953+4424E|NLTT 48415,,1,306f86fd7b66cfc4a3e2ae8bbfac17e0d01b300a18abcfa832255a663dd50063
GJ1256,input,1810616448010879488,gaia-query-id-gsheet,310.1469977614715,gaia-query-id-input,15.502498297900296,gaia-query-id-input,1321.0041087174982,gaia-query-id-input,662.235202515934,gaia-query-id-input,104.889199523468,gaia-query-id-input,,input,11.844593048095703,gaia-query-id-input,13.709295272827148,gaia-query-id-input,10.55837631225586,gaia-query-id-input,2015.5,gaia-query-id-input,3080.0,HEADER[CFHT],GJ1256|NLTT 49676|CSI+15-20382|GJ  1256|PLX 4929.11|Gaia DR2 1810616448010879488|PM 20382+1519|[RHG95]  3224|Karmn J20405+154|GEN# +9.80144025|Zkh 309|PM J20405+1529|LSPM J2040+1529|UBV M  53805|USNO-B1.0 1054-00588142|USNO  80|G 144-25|WISEA J204034.83+153005.8|LHS   495|2MASS J20403364+1529572,,1,5f2a8131f8e43b6583f7104e4f70658f66299659e35b07b967dbda11e55494c6
GJ1286,input,2640434056928150400,gaia-query-id-gsheet,353.79696079537575,gaia-query-id-input,-2.3926824566295655,gaia-query-id-input,781.6683425895666,gaia-query-id-input,-841.4214940954768,gaia-query-id-input,139.3100408404015,gaia-query-id-input,-41.0,HEADER[CFHT],12.64023494720459,gaia-query-id-input,14.973761558532715,gaia-query-id-input,11.253122329711914,gaia-query-id-input,2015.5,gaia-query-id-input,2900.0,HEADER[CFHT],GJ1286|8pc 138.30|[RHG95]  3715|UCAC4 439-123945|GEN# +9.80157077|Gaia DR2 2640434056928150400|GALEX 2908236980274858545|Zkh 351|G 157-77|USNO 474|LHS   546|EPIC 246333864|Karmn J23351-023|PLX 5703.11|GJ  1286|2MASS J23351050-0223214|NLTT 57290|PM J23351-0223|WISEA J233511.02-022329.7,,1,b7d49be329a70a25596135729bc1c849131f8781369c6cc5bd26284284a9d5e4
GJ1289,input,2879455480941956736,gaia-query-id-gsheet,355.78134636529524,gaia-query-id-input,36.5363314154581,gaia-query-id-input,942.2646250280877,gaia-query-id-input,-151.39173693406593,gaia-query-id-input,119.71064446650152,gaia-query-id-input,-2.5,HEADER[CFHT],11.15336799621582,gaia-query-id-input,12.9298677444458,gaia-query-id-input,9.912991523742676,gaia-query-id-input,2015.5,gaia-query-id-input,3250.0,HEADER[CFHT],GJ1289|G 130-4|GALEX 6372217670673108177|G 190-43|Gaia DR2 2879455480941956736|Zkh 354|USNO 686|USNO-B1.0 1265-00549220|Karmn J23431+365|LHS  4003|G 171-12|CSI+36-23406|UBV M  53771|GEN# +9.80130004|2MASS J23430628+3632132|NLTT 57748|LSPM J2343+3632|WISEA J234307.14+363211.5|GJ  1289|[RHG95]  3748|PLX 5741.21|USNO 100|PM J23431+3632,,1,2adc4298544ff80135dfb3386661c7b4406ee83292a09ab7aebf5307e94cfceb
GJ3192A,input,5153091836072107008,gaia-query-id-gsheet,45.460986330180766,gaia-query-id-input,-16.593064978878022,gaia-query-id-input,,input,,input,,input,-9999.99,input,10.058674812316895,gaia-query-id-input,11.617429733276367,gaia-query-id-input,8.81631088256836,gaia-query-id-input,2015.5,gaia-query-id-input,3352.0,HEADER[CFHT],GJ3192A|UCAC4 368-003328|Gaia DR2 5153091836072107008|[RHG95]   538|TIC 98796342|CCDM J03019-1635BC|PM J03018-1635B|GJ  3192|WDS J03019-1633BC|LP  771-95|GALEX 6380837786000296634|GJ 3192|2MASS J03015107-1635306|** RST 2292BC|NAME BD-17 588BC|LTT  1445B|NLTT  9671,,1,6fe220f0d513fca2c46e94813e40086ac126ab93509374ab304058bd8fcc39a5
GJ3305,input,3205094369407459456,gaia-query-id-gsheet,69.40630139702476,gaia-query-id-input,-2.491578196071474,gaia-query-id-input,59.58661843767739,gaia-query-id-input,-52.41922224144358,gaia-query-id-input,37.96328519358059,gaia-query-id-input,0.0,input,9.724726676940918,gaia-query-id-input,10.834122657775879,gaia-query-id-input,8.706335067749023,gaia-query-id-input,2015.5,gaia-query-id-input,3800.0,HEADER[CFHT],"GJ3305|RAVE J043737.5-022928|[GKL99] 125|WDS J04376-0228C|** KAS    1|[RHG95]   803|UCAC2  30947521|[FS2003] 0207|PM J04376-0229|StKM 1-497|** WAL   32C|Gaia DR2 3205094369407459456|ASAS J043737-0229.5|1RXS J043737.3-022937|RBS   561|2MASS J04373746-0229282|GJ  3305|WDS J04376-0228Ca,Cb",,1,68143be8613f3d1ddb50226c642de10cb2d4ad6a24c669c2d22af406946b87f2
GJ3378,input,999747822484300800,gaia-query-id-gsheet,90.29513018048799,gaia-query-id-input,59.593191709079804,gaia-query-id-input,-104.92360133935729,gaia-query-id-input,-928.7563317721102,gaia-query-id-input,129.45887126938604,gaia-query-id-input,2.2,HEADER[CFHT],10.408431053161621,gaia-query-id-input,12.008722305297852,gaia-query-id-input,9.211174011230469,gaia-query-id-input,2015.5,gaia-query-id-input,3340.0,HEADER[CFHT],GJ3378|NLTT 15885|LSPM J0601+5935|L 1813-21|LFT  443|[RHG95]   998|PLX 1373.01|USNO-B1.0 1495-00160060|G 192-13|GJ  3378|PM J06011+5935|Gaia DR2 999747822484300800|LP   86-137|WISEA J060110.89+593540.3|LTT 11755|LHS  1805|8pc 132.10|2MASS J06011106+5935508,,1,8ce22ab1e73e7b99291681508ba6091043b27c864a75a449bbe7879d13a7b94b
GJ3470,input,654687847820642560,gaia-query-id-gsheet,119.77350207198951,gaia-query-id-input,15.391209014255084,gaia-query-id-input,-185.733991496399,gaia-query-id-input,-57.263191479316674,gaia-query-id-input,33.96010735081466,gaia-query-id-input,26.089736737552283,gaia-query-id-input,11.35373592376709,gaia-query-id-input,12.58625316619873,gaia-query-id-input,10.29057788848877,gaia-query-id-input,2015.5,gaia-query-id-input,3600.0,HEADER[CFHT],GJ3470|LP  424-4|GJ  3470|Gaia DR2 654687847820642560|[RHG95]  1255|2MASS J07590587+1523294|UCAC4 527-044913|LSPM J0759+1523|Karmn J07590+153|NLTT 18739|PM J07590+1523|Cl* Melotte   25    EGG      29|USNO-B1.0 1053-00160863,,1,7afe9be13f02faf08ad6e19dee0b692549c45c0b6c05985e78e71e6cfb4cd70e
GJ3622,input,3757613049856225792,gaia-query-id-gsheet,162.05510201722512,gaia-query-id-input,-11.342590885961126,gaia-query-id-input,579.029959034547,gaia-query-id-input,-1530.1737107368756,gaia-query-id-input,219.11590478117833,gaia-query-id-input,2.4,HEADER[CFHT],12.8493013381958,gaia-query-id-input,15.960090637207031,gaia-query-id-input,11.358242988586426,gaia-query-id-input,2015.5,gaia-query-id-input,2770.0,HEADER[CFHT],GJ3622|2MASSI J1048126-112009|DENIS J104812.6-112009|PLX 2516.02|2MASS J10481258-1120082|WISEA J104813.03-112025.9|UCAC2  27842586|Gaia DR2 3757613049856225792|USNO 835|LHS   292|PM J10482-1120|NLTT 25392|UCAC4 394-049480|LP  731-58|8pc 220.30|UCAC3 158-112504|GJ  3622|Karmn J10482-113|[GKL99] 223|[RHG95]  1679|USNO-B1.0 0786-00215012,,1,474ac99ccaae680794b5b1eb48b0412a246716b9a02e240da7e664a95bb628b6
GJ3789,input,1450067137649449728,gaia-query-id-gsheet,202.94307059818732,gaia-query-id-input,29.276211041735067,gaia-query-id-input,-242.83398856864733,gaia-query-id-input,-149.76244548068414,gaia-query-id-input,54.68754389896806,gaia-query-id-input,,input,10.607383728027344,gaia-query-id-input,12.281963348388672,gaia-query-id-input,9.379467964172363,gaia-query-id-input,2015.5,gaia-query-id-input,3265.0,HEADER[CFHT],GJ3789|[RHG95]  2128|G 165-8|LSPM J1331+2916|[ZEH2003] RX J1331.7+2916  1|2XMM J133146.4+291635|UCAC4 597-049666|G 165-8B|1RXS J133146.9+291631|WDS J13318+2917AB|V* DG CVn|StKM 2-951|RBS  1280|NLTT 34386|FIRST J133146.7+291637|RX J1331.7+2916|8pc 126.00|ASCC  686757|2MASS J13314666+2916368|GJ  3789|[GKL99] 280|1SWASP J133146.61+291636.6|SDSS J133146.51+291636.1|GALEX 6379324891286471537|TYC 2003-139-1|BPS BS 16078-0011|LP  323-158|** BEU   17|RX J1331.8+2916|Karmn J13317+292|Gaia DR2 1450067137649449728|USNO-B1.0 1192-00212017|GSC 02003-00139|PM J13317+2916|UCAC2  42065975,,1,2c3def0cf9cc50f269aef513954146b115591829dfa9eb21c405ce789516a848
GJ4063,input,2110165780975185792,gaia-query-id-gsheet,278.65304136467836,gaia-query-id-input,40.12310663044946,gaia-query-id-input,57.72563445412844,gaia-query-id-input,-206.32259865834345,gaia-query-id-input,91.8544920403801,gaia-query-id-input,12.6,HEADER[CFHT],10.15342903137207,gaia-query-id-input,11.739319801330566,gaia-query-id-input,8.963359832763672,gaia-query-id-input,2015.5,gaia-query-id-input,3350.0,HEADER[CFHT],GJ4063|ASCC  421007|USNO-B1.0 1301-00298017|UCAC2  45843486|TYC 3109-1699-1|LP  229-17|StKM 2-1382|Karmn J18346+401|LSPM J1834+4007|PM J18346+4007W|[GAL2014] J18346+4007|UCAC4 651-063412|WISEP J183436.70+400724.3|Gaia DR2 2110165780975185792|GJ  4063|NLTT 46690|WISEA J183436.71+400724.2|[RHG95]  2921|2MASS J18343664+4007266,,1,c9112772c2f18376cba7f99ba4c43109f46be9388c7d2bd2aea387f268da97f9
GJ4071,input,4505805591300126080,gaia-query-id-gsheet,280.68727324638434,gaia-query-id-input,13.9061718895722,gaia-query-id-input,-31.056257692287204,gaia-query-id-input,354.209417500572,gaia-query-id-input,91.42929720604141,gaia-query-id-input,,input,11.399482727050781,gaia-query-id-input,13.082489967346191,gaia-query-id-input,10.171581268310547,gaia-query-id-input,2015.5,gaia-query-id-input,3000.0,HEADER[CFHT],GJ4071|Gaia DR2 4505805591300126080|LP  510-15|GJ  4071|[GKL99] 363|PLX 4317.02|NSV 11248|LTT 15516|** JNN  280A|GALEX 6375208291834791813|2MASS J18424498+1354168|LSPM J1842+1354|Karmn J18427+139|L 1209-6|NLTT 46898|[RHG95]  2942|UCAC4 520-081040|V* V816 Her|PM J18427+1354|G 141-29|USNO-B1.0 1039-00345551|1RXS J184244.9+135407|WDS J18427+1354A,,1,09f86682d98c96e453a2e9da58a73086723ba052c4628ee1e45cf245fd05da2c
GJ4274,input,2595284016771502080,gaia-query-id-gsheet,335.7805478153069,gaia-query-id-input,-17.61040775165742,gaia-query-id-input,308.43414425456467,gaia-query-id-input,-718.3139628819198,gaia-query-id-input,138.1781708715681,gaia-query-id-input,308.0,HEADER[CFHT],11.554162979125977,gaia-query-id-input,13.549663543701172,gaia-query-id-input,10.23927116394043,gaia-query-id-input,2015.5,gaia-query-id-input,3100.0,HEADER[CFHT],GJ4274|[GKL99] 422|WISEA J222307.22-173633.9|PM J22231-1736|LP  820-12|LFT 1712|PM 22204-1751|Karmn J22231-176|NLTT 53683|8pc 134.40|USNO 573|RAVE J222307.0-173625|[RHG95]  3517|LTT  9001|LHS  3799|LEHPM 4643|PLX 5413.01|2MASS J22230696-1736250|1RXS J222305.6-173624|Gaia DR2 2595284016771502080|UCAC4 362-201027|GJ  4274|L  788-34,,1,81376c8256789f02d000755cfe434cd0bc84f117ab6826e6ba583be7c336d9cd
GJ4333,input,2817999068780218368,gaia-query-id-gsheet,350.4036147911473,gaia-query-id-input,17.284434443787333,gaia-query-id-input,-536.6931631647963,gaia-query-id-input,-1382.459770689489,gaia-query-id-input,94.64893862050637,gaia-query-id-input,-6.3,HEADER[CFHT],10.34583854675293,gaia-query-id-input,11.965060234069824,gaia-query-id-input,9.141929626464844,gaia-query-id-input,2015.5,gaia-query-id-input,3324.0,HEADER[CFHT],GJ4333|2MASS J23213752+1717284|HIP 115332|L 1295-31|ASCC  911153|PM J23216+1717|WISEA J232137.05+171710.9|UBV M  42771|LP  462-27|HIC 115332|LTT 16862|GEN# +9.80068008|NLTT 56616|TYC 1713-313-1|USNO-B1.0 1072-00715059|LSPM J2321+1717|PLX 5652.01|USNO 577|PLX 5652.0|Karmn J23216+172|[RHG95]  3686|G  68-8|UCAC2  38002533|Gaia DR2 2817999068780218368|LHS   543|PM 23192+1702|LFT 1785|GJ  4333,,1,f2a2050102bd0e90eba57120c12f119839ecd53a3271d125a39ffeb9bca84b68
GJ4338,input,1923896622760418176,gaia-query-id-gsheet,352.3465002483283,gaia-query-id-input,41.46427225686735,gaia-query-id-input,404.64235482572127,gaia-query-id-input,-43.33537669783536,gaia-query-id-input,67.53619689012568,gaia-query-id-input,,input,11.045221328735352,gaia-query-id-input,12.755749702453613,gaia-query-id-input,9.813501358032227,gaia-query-id-input,2015.5,gaia-query-id-input,3000.0,HEADER[CFHT],"GJ4338|WDS J23294+4128Ba,Bb|[RHG95]  3700|[GKL99] 444|USNO 780|2MASS J23292258+4127522|LSPM J2329+4127|IDS 23246+4055 B|WDS J23294+4128B|Karmn J23293+414S|NLTT 57017|GALEX 6372217624502208357|PM J23293+4127|UCAC3 263-252377|G 190-27|USNO-B1.0 1314-00494974|PLX 5688.01|WISEA J232922.98+412751.8|** GIC  193B|Gaia DR2 1923896622760418176|GJ  4338|UCAC4 658-115857|** BWL   59Ba,Bb|CCDM J23294+4128B",,1,db5d614d86620891407b955b0ce8c511f0d18a0edf5d49e1f199bbec28cc7924
GJ490B,input,1515952176488266496,gaia-query-id-gsheet,194.41230230646548,gaia-query-id-input,35.221379863905284,gaia-query-id-input,-284.5769983686544,gaia-query-id-input,-140.7310876221876,gaia-query-id-input,49.54748393498059,gaia-query-id-input,,input,11.839286804199219,gaia-query-id-input,13.485979080200195,gaia-query-id-input,10.607882499694824,gaia-query-id-input,2015.5,gaia-query-id-input,3100.0,HEADER[CFHT],"GJ490B|NLTT 32438|USNO-B1.0 1252-00202773|TYC 2534-825-2|UCAC4 627-047803|[RHG95]  2036|WDS J12576+3514B|GALEX 2491196617905933870|NSV  6039|PM J12576+3513W|BPS BS 16466-0079|BD+36  2322B|** BWL   35Ba,Bb|ASCC  494776|G 164-31|** LDS 5764B|WDS J12576+3514Ba,Bb|WISEA J125739.08+351317.7|CSI+35-12553|2MASS J12573935+3513194|GEN# +0.03602322B|LSPM J1257+3513W|GJ   490 B|USNO 324|CCDM J12577+3514B|Gaia DR2 1515952176488266496|[ZEH2003] RX J1257.6+3513  1",,1,0c82e118ecf53f80d0657a784c0a3b6ed0aceeb4d7e97d2b43744b2bdcc0fdc9
GJ493_1,input,3705324881043314304,gaia-query-id-gsheet,195.13560570589786,gaia-query-id-input,5.686535214722041,gaia-query-id-input,-939.5605292534581,gaia-query-id-input,227.32006484459225,gaia-query-id-input,116.8095676223857,gaia-query-id-input,,input,11.767098426818848,gaia-query-id-input,13.676033020019531,gaia-query-id-input,10.479666709899902,gaia-query-id-input,2015.5,gaia-query-id-input,3318.0,HEADER[CFHT],GJ493.1|Ci 20  754|PM 12581+0557|G  60-55|UBV M  42599|CSI+05-12581|Zkh 190|RX J1300.5+0541|G  62-5|LHS  2664|WEB 11236|USNO 239|USNO-B1.0 0956-00217859|2MASS J13003350+0541081|WISEA J130032.84+054110.4|Gaia DR2 3705324881043314304|Wolf  461|NLTT 32583|[GKL99] 274|PM J13005+0541|2E  2939|2E 1258.1+0557|UCAC4 479-051785|GCRV  7757|[RHG95]  2043|V* FN Vir|LSPM J1300+0541|GJ   493.1|LFT  962|Cl* Melotte   25    EGG      45|LTT 13750|Karmn J13005+056|PLX 2981.02|1RXS J130034.2+054111|GEN# +9.80060055,,1,e7a3bf1c6f8058ea5b3357c05668f07dc5c12126a026ea924cdbd6c8a5169f7a
