nsig,xpix,ypix
87.3762435913086,2630,53
54.97898864746094,2842,53
20.358047485351562,3166,53
303.4554748535156,2164,54
412.34552001953125,2326,54
11.222244262695312,3102,54
43.7459716796875,3186,54
50.66872024536133,3383,54
32.108428955078125,3753,54
300.58306884765625,672,55
296.7844543457031,1931,55
12.933807373046875,2922,55
21.78249168395996,3078,55
245.6126708984375,2229,56
19.14960479736328,2365,56
12.875853538513184,3075,56
386.0954895019531,1152,57
87.72607421875,1869,58
17.732818603515625,3193,58
469.5760498046875,820,59
20.465171813964844,1223,59
508.7754211425781,2425,59
78.62857055664062,2725,59
12.910491943359375,3098,59
273.87225341796875,3815,59
14.63015079498291,84,60
1138.90673828125,2402,60
23.455184936523438,3078,60
32.821075439453125,3157,60
12.884527206420898,3173,60
612.8417358398438,3477,60
261.6542053222656,2340,61
19.71348762512207,3074,61
21.696149826049805,3103,61
19.417932510375977,3127,61
18.749469757080078,3137,61
11.66602897644043,3162,61
13.581589698791504,3083,62
13.80107593536377,3088,62
13.528969764709473,3481,62
104.6920166015625,1787,63
11.033795356750488,3095,63
99.39380645751953,1154,64
346.2278747558594,1806,64
13.083318710327148,3130,64
158.48167419433594,219,65
181.20811462402344,2872,65
20.434921264648438,3085,65
19.802947998046875,3090,65
618.1058349609375,3256,65
118.75482940673828,1305,66
27.706764221191406,1962,66
16.963895797729492,3104,66
409.20391845703125,304,67
211.02772521972656,1677,67
12.276634216308594,3128,67
22.94219207763672,547,68
75.25476837158203,2533,68
18.783891677856445,2970,68
14.558150291442871,3167,68
10.044381141662598,3192,68
430.1038513183594,2549,69
640.45068359375,2702,69
11.401122093200684,3145,69
10.377854347229004,3172,69
774.9573364257812,1036,70
199.8029327392578,2826,70
664.072021484375,2833,70
683.9637451171875,3477,70
180.49853515625,171,71
178.8415985107422,726,71
421.7239685058594,3053,71
19.14116096496582,3109,71
23.833478927612305,3120,71
10.346657752990723,3124,71
344.20611572265625,3153,71
13.984784126281738,3192,71
264.5672607421875,3983,71
15.37869644165039,128,72
156.53256225585938,2648,72
15.57550048828125,3104,72
464.4390869140625,3541,72
286.16339111328125,3639,72
362.0446472167969,491,73
18.632471084594727,3085,73
13.528093338012695,3748,73
10.710021018981934,3789,73
105.88810729980469,505,74
10.96458625793457,3076,74
16.86004066467285,3119,74
40.509403228759766,3148,74
22.48813819885254,3158,74
15.267009735107422,3171,74
12.068361282348633,3183,74
16.433916091918945,3191,74
487.06085205078125,3218,74
18.74916648864746,2225,75
16.34770965576172,3164,75
14.41377067565918,3186,75
422.58502197265625,3364,75
455.0713806152344,4036,75
428.91180419921875,727,76
11.295916557312012,3141,76
24.620792388916016,3198,76
20.800382614135742,112,77
779.1796875,1117,77
10.812002182006836,2270,77
13.616864204406738,3103,77
23.07991600036621,3176,77
20.858951568603516,3183,77
16.058202743530273,2842,78
27.473249435424805,3112,78
55.798667907714844,3132,78
17.246477127075195,3179,78
48.02251052856445,2148,79
28.48217010498047,2578,79
49.69771957397461,3126,79
28.453447341918945,3146,79
18.885507583618164,3149,79
34.38085174560547,3170,79
495.9476318359375,3477,79
902.7205200195312,3486,79
680.6490478515625,21,80
444.22686767578125,1935,80
325.19818115234375,2828,80
19.483482360839844,3073,80
15.4815092086792,3082,80
12.605815887451172,3159,80
647.6644897460938,3708,80
415.2179260253906,1649,81
74.49968719482422,2113,81
17.771100997924805,3121,81
70.99600219726562,675,82
512.990966796875,750,82
419.52886962890625,844,82
12.006970405578613,2277,82
94.9217529296875,2309,82
59.650848388671875,3097,82
13.479119300842285,3149,82
20.40234375,3171,82
266.17816162109375,2363,83
22.45615005493164,3184,83
10.998727798461914,3377,83
393.4992370605469,2005,84
14.474813461303711,3153,84
13.343289375305176,3191,84
372.6155700683594,3212,84
769.644287109375,2381,85
18.013273239135742,3013,85
22.718219757080078,3110,85
13.978575706481934,3113,85
13.849959373474121,3123,85
20.62405014038086,3168,85
20.625446319580078,3174,85
325.4402770996094,3638,85
22.35943031311035,544,86
388.2792053222656,1313,86
539.7073364257812,2169,86
10.843822479248047,3126,86
277.2468566894531,92,87
591.7463989257812,2118,87
23.89946174621582,3178,87
370.49713134765625,3875,87
784.760986328125,2619,88
12.474075317382812,3072,88
597.3313598632812,3458,88
42.11970520019531,3166,89
10.673108100891113,3170,89
66.40569305419922,3845,89
776.548583984375,932,90
208.3962860107422,2547,90
590.1415405273438,3046,90
14.542349815368652,3130,90
23.02719497680664,3184,90
499.4820861816406,3838,90
498.6940612792969,100,91
16.18596076965332,3100,91
63.12434387207031,3110,91
531.3922729492188,3308,91
748.234130859375,3420,91
755.2088012695312,1123,92
619.1478271484375,1660,92
366.6236877441406,1845,92
10.551791191101074,3089,92
12.625338554382324,3150,92
10.535825729370117,1382,93
360.9324951171875,1578,93
637.30810546875,2329,93
12.437946319580078,3127,93
27.706090927124023,3156,93
354.5476989746094,3305,93
143.13507080078125,384,94
536.33544921875,629,94
595.1541748046875,1796,94
922.01318359375,1917,94
314.5658874511719,2866,94
42.66727828979492,3283,94
394.57147216796875,21,95
33.187652587890625,589,95
11.351580619812012,3149,95
12.959576606750488,3167,95
19.50261688232422,3133,96
11.824037551879883,3176,96
14.035896301269531,3182,96
268.68634033203125,133,97
39.59138870239258,3172,97
728.4137573242188,1974,98
521.82421875,2109,98
93.20452880859375,260,99
11.645453453063965,2392,99
962.4995727539062,2815,99
369.1364440917969,3024,99
24.64562225341797,3098,99
51.72896194458008,3111,99
12.132050514221191,3128,99
46.45415115356445,3156,99
50.33837890625,3168,99
294.2622375488281,3515,99
493.7598571777344,3749,99
648.1971435546875,2842,100
14.725022315979004,3180,100
23.728717803955078,3187,100
69.32817077636719,1832,101
14.971142768859863,3147,101
16.489316940307617,3151,101
17.348430633544922,3173,101
243.4800567626953,937,102
16.327823638916016,2683,102
399.0958251953125,345,103
813.5901489257812,807,103
81.47823333740234,2424,103
22.312816619873047,3099,103
24.05351448059082,3125,103
11.019612312316895,3135,103
10.63245677947998,3164,103
310.0643310546875,1362,104
343.84124755859375,1381,104
352.0271911621094,1802,104
435.6126403808594,2179,104
649.3709716796875,3234,104
681.7483520507812,645,105
21.722084045410156,3092,105
19.11713409423828,3111,105
276.127685546875,3243,105
70.99740600585938,3384,105
10.012529373168945,546,106
148.17074584960938,2465,106
23.329631805419922,3178,106
12.3580322265625,3185,106
471.1051940917969,1365,107
16.398536682128906,3073,107
15.940007209777832,3729,107
11.419198036193848,3782,107
20.599191665649414,80,108
12.942960739135742,128,108
67.51789855957031,3081,108
10.506372451782227,3085,108
20.689437866210938,3092,108
29.429237365722656,1300,109
33.12110137939453,2850,109
14.923421859741211,3099,110
16.956710815429688,3106,110
600.2163696289062,3531,110
40.78522872924805,3075,111
74.49623107910156,3118,111
12.970834732055664,3152,111
12.302201271057129,3185,111
14.050045013427734,181,112
36.1538200378418,2012,112
573.3427734375,2805,112
17.93866539001465,3093,112
13.480142593383789,3121,112
12.183387756347656,3126,112
23.761240005493164,3141,112
51.241424560546875,3349,112
155.40975952148438,3584,112
456.46099853515625,786,113
482.62969970703125,1593,113
255.35702514648438,3167,113
53.22871780395508,3192,113
255.7423858642578,147,114
357.89990234375,2170,114
16.64333152770996,2440,114
228.92225646972656,474,115
12.886475563049316,560,115
913.255126953125,634,115
473.87060546875,2807,115
11.330362319946289,3157,115
449.166748046875,243,116
21.493606567382812,568,116
395.4355163574219,1829,116
11.15330696105957,2218,116
297.6297302246094,2531,116
610.4940185546875,3062,116
25.288158416748047,3105,116
550.0546875,2730,117
13.443547248840332,3188,117
11.356735229492188,392,118
179.51388549804688,2569,118
200.73545837402344,3747,118
17.964372634887695,586,119
13.29814624786377,1578,119
657.9194946289062,2350,119
343.4265441894531,2587,119
41.995731353759766,2615,119
70.66004180908203,2680,119
10.754091262817383,3085,119
21.414348602294922,3094,119
21.299163818359375,3125,119
86.47650146484375,3866,119
319.2426452636719,1279,120
24.11383056640625,3145,120
662.5877075195312,3847,120
79.47483825683594,608,121
316.49920654296875,932,121
203.54139709472656,2269,121
444.58001708984375,2703,121
21.609699249267578,3078,121
15.182046890258789,3132,121
333.4732971191406,3683,121
267.2173767089844,3919,121
618.6719970703125,645,122
874.0267333984375,1283,122
320.9458923339844,1642,122
21.594011306762695,3190,122
14.819930076599121,512,123
265.0329895019531,1648,123
24.21421241760254,2227,123
109.74871063232422,2719,123
458.9708251953125,2761,123
12.421311378479004,3093,123
28.608692169189453,3103,123
10.62750244140625,3117,123
154.027587890625,614,124
23.514354705810547,3086,124
284.7520446777344,3486,124
10.780743598937988,3166,125
16.576570510864258,3170,125
10.984679222106934,3730,125
31.696367263793945,3933,125
35.340049743652344,828,126
67.37122344970703,1200,126
280.2875061035156,1650,126
11.38239574432373,3102,126
23.87471580505371,3160,126
853.9232177734375,1136,127
393.9171142578125,2592,127
10.670682907104492,3097,127
19.667476654052734,3115,127
11.698366165161133,3190,127
195.8838348388672,3218,127
281.2760314941406,164,128
52.26842498779297,375,128
710.765625,2559,128
10.555312156677246,3111,128
13.139890670776367,3126,128
17.373046875,3147,128
157.69837951660156,2207,129
242.9527130126953,2979,129
14.23774528503418,3193,129
463.5585632324219,3224,129
14.824719429016113,3818,129
29.03277587890625,582,130
138.22303771972656,1013,130
204.81224060058594,2643,130
11.746503829956055,3096,130
12.343059539794922,3174,130
17.3242130279541,3181,130
868.866455078125,3734,130
473.6702880859375,711,131
10.95377254486084,3198,131
718.7587890625,3593,131
10.560617446899414,128,132
27.498708724975586,2258,132
15.958508491516113,2389,132
154.60250854492188,185,133
700.4822998046875,2222,133
28.003271102905273,3163,133
14.117049217224121,3195,133
16.21282196044922,3465,133
678.7371826171875,3869,133
55.147613525390625,727,134
85.43284606933594,1713,134
641.54833984375,1776,134
333.0458679199219,1803,134
78.76885986328125,1967,134
266.0919189453125,2622,134
17.674598693847656,3079,134
23.485746383666992,3130,134
61.4218864440918,3139,134
15.597975730895996,918,135
866.5985107421875,935,135
455.3076171875,156,136
17.536338806152344,622,136
574.1687622070312,769,136
183.26632690429688,2230,136
31.650510787963867,2908,136
26.488935470581055,613,137
15.75020980834961,794,137
799.1930541992188,1120,137
537.2138671875,1505,137
11.124237060546875,3104,137
23.77832794189453,3130,137
29.867469787597656,3144,137
132.74037170410156,3953,137
55.54546356201172,497,138
435.5805969238281,2571,138
11.854951858520508,3096,138
13.850329399108887,3158,138
827.0872192382812,3191,138
736.9147338867188,1762,139
710.7301635742188,2250,139
376.599365234375,2978,139
10.79149341583252,3121,140
18.587533950805664,3128,140
11.409252166748047,3147,140
765.781494140625,1377,141
20.821636199951172,3082,141
10.512105941772461,3136,141
23.356353759765625,3141,141
19.788711547851562,3181,141
397.52801513671875,3702,141
16.68244171142578,3721,141
513.5107421875,2506,142
374.995361328125,2549,142
14.467266082763672,3116,142
14.715214729309082,3158,142
850.0426635742188,817,143
119.48804473876953,2698,143
19.064722061157227,3079,143
256.5160217285156,4002,143
413.8844299316406,28,144
10.118269920349121,198,144
18.502103805541992,3098,144
52.09519577026367,3137,144
47.01669692993164,3146,144
717.4603271484375,3889,144
479.00506591796875,154,145
406.6187744140625,2326,145
15.006542205810547,3196,145
697.8224487304688,3332,145
30.775310516357422,3685,145
804.0908203125,419,146
11.31200122833252,619,146
111.04557800292969,956,146
21.165952682495117,3075,146
34.059783935546875,3086,146
967.0996704101562,3118,146
13.110151290893555,3129,146
30.871973037719727,3179,146
41.776123046875,904,147
583.6463623046875,1871,147
246.33358764648438,2665,147
895.0377807617188,2961,147
19.117372512817383,3112,147
11.510315895080566,3147,147
14.903470993041992,3189,147
132.2714080810547,3235,147
514.13623046875,367,148
537.9749755859375,1119,148
22.91534423828125,1801,148
548.91943359375,1984,148
365.75213623046875,2007,148
85.6246566772461,2177,148
731.629150390625,2280,148
45.106388092041016,3151,148
22.45937728881836,3192,148
716.0553588867188,3280,148
112.94454956054688,1380,149
10.370025634765625,3042,149
23.052656173706055,3177,149
241.6583251953125,1826,150
970.129150390625,2327,150
307.497314453125,2641,150
17.649627685546875,3137,150
10.074601173400879,3147,150
10.23483657836914,3156,150
15.054670333862305,3195,150
707.0439453125,3964,150
285.68548583984375,194,151
271.01422119140625,266,151
159.17898559570312,1642,151
238.34483337402344,3411,151
513.7014770507812,1287,152
192.3983917236328,1790,152
19.887907028198242,3080,152
49.852962493896484,3093,152
332.651123046875,18,153
222.9867706298828,1373,153
561.2266235351562,3009,153
10.0851469039917,3151,153
116.28567504882812,3889,153
362.3895263671875,3930,153
503.7757873535156,1034,154
331.36041259765625,1299,154
294.3229064941406,1856,154
61.96754837036133,3179,154
19.123254776000977,911,155
267.40435791015625,1730,155
10.776559829711914,1920,155
202.94322204589844,2108,155
793.034423828125,2170,155
336.7586975097656,2668,155
21.1785945892334,3090,155
13.940116882324219,3163,155
343.24041748046875,3383,155
417.2426452636719,3497,155
87.4593505859375,3591,155
264.1173400878906,1485,156
179.5225372314453,3221,156
15.13471508026123,3957,156
560.8372192382812,1022,157
11.518470764160156,1655,157
13.386474609375,2286,157
19.60683822631836,3147,157
60.97224044799805,3197,157
118.23696899414062,3556,157
489.6820983886719,156,158
41.46079635620117,2089,158
928.4120483398438,2366,158
12.660161018371582,2921,158
159.937255859375,3032,158
10.01552677154541,3122,158
10.675765037536621,3137,158
403.6011962890625,3236,158
812.06884765625,3909,158
316.2314147949219,2327,159
374.4253234863281,3695,159
346.26104736328125,3815,159
501.9042053222656,286,160
337.1285400390625,712,160
681.6634521484375,1783,160
640.974609375,2119,160
14.691596984863281,3087,160
18.483579635620117,3181,160
36.94795227050781,3240,160
133.0727081298828,132,161
49.67958450317383,427,161
584.8574829101562,1725,161
983.4320068359375,2252,161
390.998046875,2498,161
28.107641220092773,3126,161
53.432437896728516,3151,161
21.85730743408203,3728,161
193.0321044921875,193,162
45.538291931152344,430,162
779.6555786132812,828,162
781.434326171875,1034,162
10.030230522155762,2431,162
21.759254455566406,3130,162
16.016244888305664,3168,162
932.1461181640625,3539,162
53.22068786621094,659,163
17.984453201293945,1139,163
782.5826416015625,2132,163
31.724782943725586,3171,163
187.78646850585938,3244,163
878.214111328125,1017,164
465.1584777832031,1535,164
781.7693481445312,1882,164
548.076171875,2066,164
42.745174407958984,2749,164
161.34645080566406,2766,164
213.3303985595703,2854,164
17.831209182739258,3094,164
703.8536376953125,1013,165
18.469057083129883,3072,165
660.6202392578125,3378,165
414.1448669433594,255,166
722.792236328125,2439,166
23.522449493408203,3097,166
13.201211929321289,3155,166
11.607104301452637,3184,166
484.6684875488281,3273,166
340.498779296875,3560,166
16.652624130249023,434,167
312.0834045410156,3060,167
22.596927642822266,3104,167
596.0477294921875,3983,167
177.83697509765625,2323,168
240.9825897216797,2679,168
300.4649658203125,2696,168
76.86094665527344,2890,168
20.62545394897461,3087,168
11.00717830657959,3115,168
24.126707077026367,3378,168
455.2835998535156,1132,169
528.3956298828125,2049,169
631.8628540039062,2147,169
47.42343521118164,2839,169
93.64002990722656,3073,169
15.568426132202148,3090,169
10.240375518798828,3096,169
24.582725524902344,3149,169
23.688640594482422,3181,169
427.8058776855469,223,170
14.195828437805176,562,170
11.001832962036133,3118,170
10.455456733703613,3133,170
10.972079277038574,3168,170
520.0018310546875,3315,170
13.338301658630371,1518,171
547.1107177734375,1909,171
13.182881355285645,2191,171
758.4601440429688,2650,171
627.6044921875,2784,171
20.618764877319336,3114,171
364.1616516113281,2069,172
23.963499069213867,2271,172
13.964973449707031,3086,172
17.807743072509766,3186,172
299.0373840332031,1980,173
341.5999450683594,2738,173
286.1481018066406,2844,173
720.6279907226562,2906,173
132.15884399414062,2940,173
12.348193168640137,3098,173
17.149456024169922,3125,173
13.426077842712402,3168,173
11.464856147766113,3172,173
13.732070922851562,423,174
16.59375762939453,932,174
384.11334228515625,1963,174
18.048280715942383,2815,174
12.173550605773926,3175,174
16.70294952392578,3178,174
12.60010814666748,3182,174
13.448175430297852,52,175
681.4713134765625,336,175
785.7598876953125,1351,175
291.8033752441406,1585,175
798.318603515625,3086,175
820.2736206054688,3339,175
435.9786376953125,3805,175
390.9811706542969,3960,175
109.31832122802734,228,176
15.8659029006958,3089,176
516.274658203125,30,177
341.21673583984375,681,177
165.60630798339844,1499,177
21.212495803833008,3128,177
399.547119140625,3294,177
702.6834716796875,476,178
555.8440551757812,2037,178
154.31947326660156,2132,178
11.293784141540527,3080,178
16.141986846923828,3095,178
12.097371101379395,3184,178
22.969181060791016,3187,178
49.0030632019043,3192,178
128.9662322998047,3415,178
871.1376342773438,3726,178
76.24077606201172,3766,178
265.8278503417969,80,179
310.7088928222656,1351,179
302.4663391113281,2091,179
11.29509449005127,2703,179
21.515443801879883,3148,179
44.065757751464844,3576,179
31.148439407348633,3653,179
431.2828674316406,659,180
514.3521118164062,1369,180
26.65389060974121,3074,180
439.7602233886719,3596,180
41.371986389160156,3898,180
299.4084167480469,140,181
855.584716796875,2011,181
93.58831787109375,3541,181
39.14682388305664,717,182
528.6787719726562,1577,182
831.2770385742188,1847,182
541.9033813476562,2304,182
10.408896446228027,3114,182
34.560760498046875,3148,183
559.4329223632812,1041,184
46.88654327392578,2648,184
30.288555145263672,3166,184
13.348485946655273,3194,184
42.31022262573242,3395,184
502.7167053222656,1751,185
120.27727508544922,1843,185
664.1926879882812,3182,185
392.7621765136719,59,186
20.592065811157227,583,186
14.241829872131348,2275,186
11.71606159210205,3137,186
18.337003707885742,3148,186
561.112060546875,3260,186
321.27105712890625,448,187
259.0887451171875,2432,187
21.613330841064453,3088,187
48.18820571899414,3140,187
10.915311813354492,3157,187
765.0267944335938,3427,187
357.0628662109375,3811,187
52.05494689941406,691,188
458.3620910644531,783,188
12.996009826660156,1920,188
355.75146484375,2075,188
25.049823760986328,2207,188
21.6742000579834,3072,188
176.7078094482422,777,189
358.5689697265625,812,189
826.0779418945312,1575,189
25.933687210083008,1750,189
15.015804290771484,2552,189
682.1510009765625,2770,189
182.60797119140625,2997,189
11.844090461730957,3145,189
764.7830810546875,3417,189
428.63214111328125,61,190
401.65362548828125,1967,190
687.8757934570312,2461,190
15.219265937805176,3123,190
21.111719131469727,3151,190
217.1014862060547,3881,190
84.01168823242188,1123,191
690.8897094726562,2578,191
382.0876770019531,2644,191
318.76934814453125,2683,191
23.03817367553711,3079,191
17.536893844604492,1004,192
688.6473999023438,2648,192
12.985555648803711,3092,192
22.348663330078125,3163,192
358.6136169433594,3633,192
17.27075958251953,38,193
211.97535705566406,413,193
816.816162109375,537,193
319.64617919921875,1629,193
365.0718688964844,1756,193
506.5523681640625,2598,193
70.59337615966797,2616,193
12.83022689819336,3109,193
13.58303451538086,3177,193
460.05792236328125,3511,193
24.563804626464844,92,194
868.9682006835938,257,194
65.34834289550781,1558,194
14.949268341064453,3087,194
14.507061958312988,3157,194
16.12667465209961,3166,194
594.4554443359375,453,195
1024.1195068359375,580,195
200.77000427246094,1408,195
62.88804626464844,1967,195
12.318626403808594,3078,195
20.621410369873047,3117,195
10.707833290100098,3122,195
11.333688735961914,3135,195
1068.879638671875,726,196
850.3654174804688,905,196
49.060977935791016,1442,196
561.86572265625,2693,196
31.644969940185547,3103,196
14.275189399719238,3169,196
698.7672119140625,3280,196
12.957563400268555,594,197
753.6487426757812,2005,197
262.2043762207031,3035,197
12.85661792755127,3073,197
10.566387176513672,3097,197
18.078067779541016,3141,197
83.0617446899414,3493,197
300.39862060546875,3010,198
19.12331771850586,3116,198
11.815084457397461,3164,198
14.439720153808594,3176,198
907.5894165039062,4002,198
12.512639045715332,10,199
557.7974853515625,41,199
878.1935424804688,2965,199
23.941940307617188,3157,199
10.552692413330078,3195,199
337.19195556640625,3581,199
315.1417236328125,1742,200
475.158447265625,2072,200
749.1507568359375,2278,200
17.323144912719727,2833,200
321.4228820800781,2864,200
51.02012634277344,3064,200
10.79297924041748,3182,200
419.4425964355469,3794,200
362.90802001953125,1801,201
436.8022155761719,1993,201
19.437891006469727,2302,201
139.06100463867188,2890,201
212.6998748779297,2957,201
24.415205001831055,3189,201
60.44820022583008,1933,202
991.3741455078125,2723,202
10.375029563903809,3116,202
12.717917442321777,3141,202
75.99601745605469,3360,202
1023.69091796875,3419,202
478.5167236328125,500,203
399.9208984375,768,203
577.326416015625,797,203
263.37237548828125,1947,203
11.65861701965332,3077,203
18.93927001953125,3194,203
15.04096794128418,3197,203
437.0964660644531,3482,203
252.50250244140625,54,204
887.5135498046875,2756,204
16.32317543029785,3099,204
19.102025985717773,3120,204
26.919008255004883,3135,204
23.079133987426758,3172,204
710.1777954101562,3301,204
464.0982360839844,3467,204
253.1316375732422,185,205
608.3487548828125,1570,205
22.092735290527344,1859,205
780.0150756835938,2550,205
15.94070053100586,3149,205
594.5909423828125,3550,205
248.8936309814453,676,206
681.777587890625,1766,206
20.04442024230957,3076,206
22.53371238708496,3081,206
15.480955123901367,3089,206
15.759129524230957,3157,206
27.331268310546875,3163,206
19.169343948364258,3167,206
17.657617568969727,4063,206
280.1650390625,56,207
348.8400573730469,2744,207
732.1741943359375,3110,207
162.03018188476562,4006,207
32.977455139160156,711,208
11.81643009185791,3122,208
21.29290008544922,3154,208
14.819291114807129,3193,208
20.255434036254883,3198,208
103.50972747802734,3371,208
1041.25146484375,412,209
466.0224304199219,1424,209
459.70257568359375,1901,209
244.86917114257812,2879,209
303.2778015136719,261,210
394.7969055175781,1742,210
373.15753173828125,2289,210
16.501876831054688,3190,210
14.586343765258789,97,211
10.93036937713623,930,211
336.2484130859375,2365,211
777.6129760742188,2557,211
10.973713874816895,3096,211
16.151927947998047,3152,211
12.826875686645508,3182,211
606.5321044921875,2234,212
158.4597625732422,2353,212
411.3719177246094,91,213
19.6716365814209,506,213
439.4991760253906,2432,213
400.0237121582031,2846,213
50.212379455566406,3118,213
39.02788162231445,3169,213
10.533721923828125,3937,213
292.7110290527344,245,214
103.45868682861328,2410,214
471.00445556640625,2964,214
75.44689178466797,1346,215
507.57672119140625,1362,215
82.80841827392578,1787,215
680.3834228515625,2023,215
33.37785339355469,2299,215
381.1000671386719,2873,215
24.94634246826172,3122,215
392.0237731933594,3655,215
198.01779174804688,2108,216
497.35809326171875,2171,216
45.93845748901367,3061,216
26.091548919677734,3076,216
36.56615447998047,3083,216
75.70796966552734,3314,216
68.40193939208984,173,217
364.0074768066406,844,217
791.9869384765625,1981,217
440.2596130371094,2838,217
12.306436538696289,3103,217
11.941434860229492,3168,217
22.374727249145508,3749,217
900.1439208984375,3848,217
244.7336883544922,80,218
559.0006713867188,3625,218
212.41561889648438,365,219
443.0164489746094,2052,219
367.0794677734375,605,220
411.8978271484375,1266,220
210.87362670898438,1836,220
729.9463500976562,2463,220
97.33963012695312,2893,220
47.14415740966797,3193,220
13.532580375671387,3347,220
377.6759948730469,3447,220
112.0587387084961,3998,220
33.306640625,52,221
217.3412322998047,216,221
648.3075561523438,458,221
850.5363159179688,1353,221
697.861328125,1688,221
12.138029098510742,2014,221
467.2572021484375,2197,221
12.651616096496582,3152,221
1100.1346435546875,3214,221
744.6559448242188,609,222
375.46075439453125,1270,222
1078.7208251953125,2353,222
640.0493774414062,2438,222
20.703842163085938,3097,222
20.571918487548828,3133,222
22.413206100463867,3184,222
251.2444610595703,3918,222
15.584399223327637,128,223
628.8809204101562,1109,223
22.439712524414062,3126,223
1423.444580078125,3136,223
10.884978294372559,3144,223
