wavelength,strength,ID
964.7049264319749,1441.1175553907012,@SPIROU
964.8517190562721,174141.9468298026,@SPIROU
964.9624202384073,4638.415272721721,@SPIROU
965.1829759583454,81655.84394399845,@SPIROU
965.3592366778125,2096.8132369107443,@SPIROU
965.5903760415719,150246.51890112134,@SPIROU
965.8927895036187,1482.692494707268,@SPIROU
965.96319895602,1772.6047868114028,@SPIROU
966.3008727713291,20538.394283855836,@SPIROU
966.8075224833783,28561010.300602138,@SPIROU
967.0714599861465,14633.610886147546,@SPIROU
967.1674989430965,10578.09177193441,@SPIROU
967.3067278412302,6293.147913570483,@SPIROU
968.0039714398686,12301.187175541356,@SPIROU
968.2382139764504,3694.4379322737877,@SPIROU
968.5206797443429,13685.712940308444,@SPIROU
968.9057244932585,2291.6190003918828,@SPIROU
969.147723651982,3981.656323792821,@SPIROU
969.3559237360403,4248.272044838329,@SPIROU
969.483942757752,11262.887011399569,@SPIROU
969.8703864849774,17265.29342301078,@SPIROU
970.0060004795215,121094.22553971346,@SPIROU
970.0683612615139,17607.643854396647,@SPIROU
970.6191519479007,53390.004781424956,@SPIROU
971.0173079866759,2839.687918384435,@SPIROU
971.1206430908516,4391.880192904476,@SPIROU
971.4002829431918,6751.851982400691,@SPIROU
971.7370045650761,12674.369537901457,@SPIROU
972.1358436901035,2228.181079552516,@SPIROU
972.4274597978969,4123.404490070447,@SPIROU
972.6982730422283,19342.044804610705,@SPIROU
972.7586367035389,5606.906434880224,@SPIROU
972.9987861019986,103595.9172355948,@SPIROU
973.1417971318813,49520.467971804144,@SPIROU
973.4031510549762,28107.22915947192,@SPIROU
973.6774047572264,18652.961903145144,@SPIROU
973.8547551608688,1820.3959899403972,@SPIROU
974.2958378890779,16533.127378060555,@SPIROU
974.5428885986948,12892.393642113495,@SPIROU
974.8753921821403,10947.359183948149,@SPIROU
974.9685652100035,70131.25143946536,@SPIROU
975.6497189044212,6344.66628646368,@SPIROU
976.0086643135093,3704.5022510910394,@SPIROU
976.2386563979192,11885.9170565681,@SPIROU
976.3327880899313,73847.11685887817,@SPIROU
976.4452178392908,4570.11503240997,@SPIROU
977.0036118927342,3603.023476393423,@SPIROU
977.8083502295435,14347.164588176405,@SPIROU
977.9152683476125,8812.982541794747,@SPIROU
978.403307697985,1802.9064639359885,@SPIROU
978.6357981244244,4923.370165126547,@SPIROU
979.0512468739987,12839.773582390406,@SPIROU
979.3059760929726,12363.014668927102,@SPIROU
979.3658755187498,14562.11291043715,@SPIROU
979.6658786580217,9400.979149355735,@SPIROU
980.082169308526,6135.465054478402,@SPIROU
980.227948971654,2314.7789534540216,@SPIROU
980.5005044453436,4812.77620730401,@SPIROU
980.7412280711096,3198.558799744861,@SPIROU
980.9356658120169,88118.51367533783,@SPIROU
981.03722014337,17350.721307143598,@SPIROU
981.2462884172924,15986.705362134791,@SPIROU
981.6334632970282,56164.3062019175,@SPIROU
981.7581504937535,3207.3700157709786,@SPIROU
981.8979376520087,3762.189893021955,@SPIROU
982.0270061160663,5084.497606156563,@SPIROU
982.1686181260172,475444.4571455526,@SPIROU
982.3527843697498,50651.14407899059,@SPIROU
982.7120074842176,57184.04266872292,@SPIROU
983.1300411798281,6115.278890760816,@SPIROU
983.2632423596269,5793.873366623523,@SPIROU
983.3280360537462,28588.839672652353,@SPIROU
983.4611517535727,24406.973606983047,@SPIROU
984.2790566470497,2143.8618492782907,@SPIROU
984.4266347279859,11331.795462388214,@SPIROU
984.4922757806977,15621.58042425913,@SPIROU
984.8663276839709,10501.356530193576,@SPIROU
985.2554302631113,43032.44719938144,@SPIROU
985.428331310767,6237.956445365129,@SPIROU
986.0069327022603,28072.05409826863,@SPIROU
986.1675592828257,7038.282095663941,@SPIROU
986.6568156360051,6135.844675968871,@SPIROU
986.8389090659186,49197.675558711526,@SPIROU
986.9129853648687,10396.821117868722,@SPIROU
986.9819772878179,169969.08819616973,@SPIROU
987.1066157891227,284347.91091166926,@SPIROU
987.5280287685036,9552.912085811733,@SPIROU
988.0543538741179,1498.6299695982448,@SPIROU
988.1537997087291,125914.70826432279,@SPIROU
988.4182136259317,80466.99505637854,@SPIROU
988.5431211432326,12590.166395370557,@SPIROU
989.2294044672915,2380.6666624107547,@SPIROU
989.919840637137,15711.629579040986,@SPIROU
990.201374338645,4278.908615696506,@SPIROU
990.6790263573096,4879.790173638781,@SPIROU
990.8606489958077,102683.99942983437,@SPIROU
990.9887288455305,24132.854617965506,@SPIROU
991.0709290528396,28975.21762819169,@SPIROU
991.3106437730944,2767.375594994667,@SPIROU
991.3972790296091,11689.3162421591,@SPIROU
991.5364955061885,1230.120940914877,@SPIROU
991.993060000935,170402.69544436826,@SPIROU
992.1244994920448,32478.09997538969,@SPIROU
992.1848207741125,35696.24095340959,@SPIROU
992.5379518508789,6008.310782400275,@SPIROU
992.9106401150342,31353.54952433041,@SPIROU
993.275462955444,8679.571566286053,@SPIROU
993.3453172172335,10628.780320183236,@SPIROU
993.4590761930369,6537.876997100391,@SPIROU
993.5483536254229,347172.55301259516,@SPIROU
994.1738806339291,3389.124758363537,@SPIROU
994.3766033194623,10911.430826313921,@SPIROU
994.4779626339646,2734.8425569741707,@SPIROU
994.8943997781422,9472.03519433689,@SPIROU
995.1917922472289,9165.104429728555,@SPIROU
995.3021558919808,33741.6206303286,@SPIROU
995.5213720439659,64510.96306896758,@SPIROU
995.8789405827436,9144.596572535633,@SPIROU
996.2062283036214,6966.181194292967,@SPIROU
996.4355279101052,106478.65925410665,@SPIROU
996.6840956090225,428003.86511679605,@SPIROU
996.801575270319,113406.02091793399,@SPIROU
997.1928355476246,5865.324354086799,@SPIROU
997.3675675605855,32920.32117787457,@SPIROU
997.5167242537268,2445.9187581127467,@SPIROU
997.7110474778381,24874.554936543944,@SPIROU
998.4697401834285,8109.676541046272,@SPIROU
998.7824479745602,125620.89180938658,@SPIROU
998.9548625194517,14781.202500327116,@SPIROU
999.4743250215279,7760.565687707798,@SPIROU
999.6211204341305,301660.78447791236,@SPIROU
999.8469426734744,8908.624199084335,@SPIROU
1000.6418453098851,9997.248060287091,@SPIROU
1001.356894640738,169635.69106858817,@SPIROU
1001.4157733628019,23073.527586374174,@SPIROU
1002.1895670625095,12823.449984384059,@SPIROU
1002.2672275272439,2959.676947955991,@SPIROU
1002.5235808341079,33213.58083773324,@SPIROU
1003.1053866288701,8427.797332508264,@SPIROU
1003.8479205878975,8283.837048752848,@SPIROU
1004.1571722667968,105713.79307235469,@SPIROU
1004.3272214624379,237007.16277877882,@SPIROU
1004.9507550974771,2036.4007045867424,@SPIROU
1007.0115316269726,24002.541887085834,@SPIROU
1007.2784884204642,22359.45586263545,@SPIROU
1007.401165757125,17738.70434193483,@SPIROU
1007.5459688014704,7932.627906486852,@SPIROU
1007.6353042613048,359065.18787569593,@SPIROU
1008.207061251476,8670.492709206208,@SPIROU
1008.6989642931801,9233.186590205676,@SPIROU
1008.8800035417221,246529.34382475665,@SPIROU
1009.2212663737329,12788.747705549726,@SPIROU
1009.5332989165279,16015.810926630907,@SPIROU
1009.7160176407642,31195.35368608372,@SPIROU
1009.8036093291312,111777.22057273268,@SPIROU
1010.1515168057804,15342.556432719783,@SPIROU
1010.4173213491187,10394.24492219427,@SPIROU
1010.6263147518567,289511.5612483494,@SPIROU
1011.095279643497,43722.17622887867,@SPIROU
1011.4880657763936,32155.401165741823,@SPIROU
1011.6072005218591,37322.29755737283,@SPIROU
1011.9464879712727,58895.962396836854,@SPIROU
1012.4260851612298,9242.057927821417,@SPIROU
1012.5260566121773,137482.94354973058,@SPIROU
1012.8963886812087,39944.68237958319,@SPIROU
1013.0382275819968,45653.181337835966,@SPIROU
1013.696584590331,15051.279263963272,@SPIROU
