wavelength,emissivity
1802.807518715046,1.0145568869883104
1802.8135322436633,1.012241292823364
1802.8195457923398,1.0104121665803871
1802.8255593610754,1.0089850185237395
1802.83157294987,1.0078274462091092
1802.837586558724,1.0068784305521794
1802.843600187637,1.0061055938785801
1802.8496138366095,1.0054547770241546
1802.8556275056415,1.0049147139891523
1802.8616411947328,1.0044490106092505
1802.8676549038835,1.0040557097905085
1802.873668633094,1.0037147764492964
1802.8796823823643,1.0034157170269842
1802.8856961516944,1.0031572571219591
1802.8917099410842,1.0029304922694213
1802.8977237505337,1.0027312366267929
1802.903737580043,1.0025572728805383
1802.9097514296127,1.0023962405114206
1802.9157652992424,1.002255288011468
1802.9217791889323,1.0021262085808427
1802.9277930986825,1.002015844478352
1802.9338070284925,1.0019125525660761
1802.939820978363,1.0018209749099167
1802.945834948294,1.0017395889508205
1802.9518489382856,1.0016630473400885
1802.9578629483376,1.0015929615347308
1802.9638769784503,1.0015278161398768
1802.9698910286236,1.0014693934739143
1802.9759050988578,1.001417395898617
1802.9819191891527,1.0013718868317745
1802.9879332995085,1.001336109597626
1802.9939474299254,1.0013128434273237
1802.9999615804031,1.0013178726133038
1803.0059757509418,1.0012789816103187
1803.011989941542,1.0012365055230725
1803.0180041522028,1.0012277448282605
1803.0240183829253,1.0012563399873977
1803.0300326337092,1.0013858586416946
1803.0360469045545,1.0018324786847428
1803.0420611954612,1.0017491859713548
1803.0480755064295,1.0013335975657984
1803.054089837459,1.0011517352214503
1803.060104188551,1.0010623326146806
1803.0661185597041,1.0010093124368324
1803.0721329509192,1.0009762668442614
1803.0781473621964,1.0009557858514773
1803.0841617935353,1.0009381208347046
1803.0901762449362,1.0009339678232294
1803.0961907163992,1.0009474401305365
1803.1022052079245,1.0010154030624692
1803.108219719512,1.0011829416285847
1803.1142342511616,1.0010470569535819
1803.1202488028734,1.000928817681668
1803.126263374648,1.0008724688821655
1803.1322779664847,1.0008447410422232
1803.1382925783844,1.0008316103038595
1803.1443072103468,1.000827616380053
1803.1503218623716,1.0008365200890912
1803.1563365344591,1.0008635134505566
1803.1623512266096,1.0009415987841506
1803.1683659388227,1.0011983977459886
1803.1743806710988,1.0012523377964204
1803.1803954234383,1.000977258434695
1803.1864101958406,1.00086520604189
1803.1924249883061,1.0008151184380274
1803.1984398008346,1.0007879877935328
1803.2044546334266,1.000773110340541
1803.2104694860818,1.0007657276941193
1803.216484358801,1.0007608164065582
1803.2224992515833,1.0007592593543135
1803.228514164429,1.0007600063936712
1803.2345290973385,1.000762633376483
1803.2405440503114,1.000767345594217
1803.2465590233483,1.000773278197392
1803.2525740164492,1.000781362277804
1803.2585890296139,1.0007910901599035
1803.2646040628424,1.0008030235343004
1803.2706191161353,1.0008159178345812
1803.2766341894917,1.0008321772706743
1803.2826492829124,1.0008482426921759
1803.2886643963973,1.000868068511177
1803.2946795299467,1.0008921318074209
1803.3006946835606,1.0009240986238817
1803.3067098572387,1.0009741802531629
1803.3127250509815,1.0010887673630438
1803.3187402647884,1.0011413936992146
1803.3247554986604,1.0010909230000775
1803.330770752597,1.0011047098097583
1803.3367860265982,1.0011501310356457
1803.3428013206646,1.0012140046052702
1803.3488166347956,1.0012944292342507
1803.3548319689914,1.001408837888744
1803.3608473232523,1.0015292261744244
1803.3668626975784,1.0016351827777727
1803.3728780919696,1.0017895264169487
1803.378893506426,1.0019982449232436
1803.384908940948,1.0022557289605998
1803.3909243955352,1.0025433758890265
1803.3969398701877,1.0029096179698498
1803.4029553649057,1.0034180172074418
1803.4089708796894,1.004108180933288
1803.4149864145386,1.0051410744422757
1803.4210019694535,1.0066470140662738
1803.4270175444344,1.0089788655701333
1803.4330331394808,1.012964172398267
1803.4390487545934,1.0187725681995699
1803.4450643897717,1.0273394824427962
1803.4510800450162,1.0357090634173025
1803.457095720327,1.0376270070986784
1803.4631114157037,1.0339465732893156
1803.4691271311465,1.0251806378916903
1803.4751428666557,1.0168669594737172
1803.4811586222313,1.0115822466769422
1803.4871743978733,1.0084837336344434
1803.493190193582,1.006606406822492
1803.4992060093573,1.0053835515135245
1803.5052218451988,1.0046605057684361
1803.5112377011071,1.004224686299448
1803.5172535770826,1.0040770363513791
1803.5232694731246,1.0041484506134057
1803.5292853892338,1.0045286303497762
1803.5353013254098,1.0053237676036253
1803.5413172816523,1.0066208244608503
1803.5473332579622,1.0082292188755797
1803.5533492543398,1.0089955175453298
1803.5593652707842,1.0079980437955252
1803.565381307296,1.0065345391394296
1803.5713973638751,1.0054886775825718
1803.577413440522,1.0050450699047293
1803.5834295372358,1.005032857775702
1803.5894456540175,1.0054890718206706
1803.595461790867,1.0064278271219387
1803.601477947784,1.0080449081997858
1803.607494124769,1.0107781940505576
1803.6135103218214,1.014896960318911
1803.619526538942,1.0201648488469401
1803.6255427761305,1.0241340233745038
1803.6315590333868,1.0227336470820865
1803.6375753107116,1.0175757677441637
1803.6435916081045,1.012568468881612
1803.6496079255658,1.0090195947695992
1803.6556242630948,1.006656203150719
1803.6616406206927,1.0051302316693338
1803.667656998359,1.0041131477955818
1803.6736733960936,1.003392322418664
1803.6796898138969,1.0028886015030185
1803.685706251769,1.0025181636259126
1803.6917227097097,1.0022412193557515
1803.697739187719,1.0020284260704568
1803.7037556857972,1.001864863112921
1803.7097722039443,1.0017408556573264
1803.7157887421606,1.0016418910520304
1803.7218053004456,1.0015686874949017
1803.7278218788001,1.0015142958607
1803.7338384772233,1.0014743247411113
1803.7398550957162,1.001447943947054
1803.7458717342781,1.0014346132916112
1803.7518883929097,1.001438418001703
1803.7579050716106,1.0014620342026936
1803.763921770381,1.0015151906172552
1803.7699384892207,1.0016201150878112
1803.7759552281304,1.0017771991913462
1803.78197198711,1.0018662845925947
1803.787988766159,1.0018110276335976
1803.794005565278,1.0017614092962441
1803.800022384467,1.0018021982902174
1803.8060392237257,1.0018419455034444
1803.8120560830544,1.0018888815448808
1803.8180729624535,1.0020026351270557
1803.8240898619229,1.0021539980412801
1803.8301067814623,1.0022662186492248
1803.836123721072,1.0023775337125005
1803.8421406807522,1.0025479965147015
1803.8481576605027,1.0027728816735875
1803.854174660324,1.003058828242559
1803.8601916802156,1.0034115045572514
1803.8662087201778,1.0038411499286082
1803.872225780211,1.0043880115489243
1803.878242860315,1.0050674037807132
1803.8842599604895,1.005962381358466
1803.8902770807351,1.00712961196506
1803.8962942210517,1.0086658881928892
1803.9023113814394,1.010793977272529
1803.9083285618983,1.0136685621367234
1803.9143457624284,1.0176803693298486
1803.9203629830292,1.023015476888318
1803.926380223702,1.0293909078718104
1803.932397484446,1.0348096922456451
1803.9384147652613,1.0378901533059917
1803.9444320661482,1.0379661269489329
1803.9504493871068,1.0363453530489504
1803.956466728137,1.0314938217760956
1803.9624840892388,1.0251303565120486
1803.9685014704125,1.0194010915453677
1803.9745188716581,1.0149703959905128
1803.9805362929756,1.0116896026420337
1803.9865537343649,1.0093311910231904
1803.9925711958265,1.0075875000873047
1803.99858867736,1.0062929032658927
1804.0046061789658,1.0053045300097292
1804.010623700644,1.0045375509251608
1804.0166412423944,1.0039429679385934
1804.0226588042171,1.0034484460750175
1804.0286763861125,1.0030528440559572
1804.03469398808,1.0027253399282583
1804.0407116101205,1.002453162473667
1804.0467292522335,1.0022248073664237
1804.0527469144195,1.0020293802753093
1804.058764596678,1.0018638645694389
1804.0647822990095,1.00172344144795
1804.0708000214136,1.0015994916176492
1804.0768177638906,1.0014935440660564
1804.0828355264412,1.0014000456020784
1804.0888533090647,1.001319082175428
1804.0948711117617,1.00124958674678
1804.1008889345317,1.0011917576939677
1804.106906777375,1.0011372949071151
1804.1129246402916,1.0010782407040566
1804.118942523282,1.001023915561814
1804.1249604263455,1.0009785356008212
1804.1309783494828,1.0009389411280378
1804.1369962926938,1.000904714692442
1804.1430142559786,1.0008739399279816
1804.149032239337,1.0008469046830042
1804.1550502427692,1.000820738600697
1804.1610682662756,1.00079544169983
1804.167086309856,1.0007727363144217
1804.1731043735103,1.00075226123045
1804.1791224572387,1.0007356284919708
1804.1851405610412,1.0007225709053296
1804.1911586849183,1.000713388774682
1804.1971768288695,1.0007105723476972
1804.2031949928955,1.0007134897959946
1804.2092131769955,1.0007146924284447
1804.2152313811703,1.0006980029209025
1804.2212496054194,1.0006729278264328
1804.2272678497434,1.0006522775092623
1804.2332861141422,1.0006377488676874
1804.2393043986158,1.0006333034949053
1804.245322703164,1.0006308911504889
1804.2513410277872,1.000639220969979
1804.2573593724856,1.0006413372924448
1804.263377737259,1.0006103988965243
1804.2693961221075,1.00059475261466
1804.2754145270312,1.0005855316618826
1804.2814329520304,1.000579758434502
1804.2874513971046,1.0005761150085792
1804.2934698622544,1.000574963796461
1804.2994883474794,1.0005735381091554
1804.3055068527804,1.0005717145764572
1804.3115253781566,1.0005709687893416
1804.3175439236088,1.0005718699907122
1804.3235624891367,1.000573940491333
1804.3295810747402,1.0005769054213007
1804.3355996804191,1.0005811219884693
1804.3416183061747,1.0005871770260704
1804.3476369520063,1.000593470953778
1804.3536556179138,1.0006012690592234
1804.3596743038972,1.0006111222333913
1804.3656930099573,1.0006222186857403
1804.3717117360934,1.0006350775732271
1804.3777304823057,1.000650509675722
1804.3837492485945,1.0006687276618156
1804.3897680349598,1.0006917700936442
1804.395786841402,1.000720384795819
1804.4018056679206,1.0007494250798743
1804.4078245145156,1.0007853518854786
1804.4138433811875,1.0008321658818327
1804.419862267936,1.0008805822754863
1804.4258811747616,1.0009394303883397
1804.431900101664,1.0010163315060168
1804.4379190486438,1.0011139044648858
1804.4439380157005,1.0012389454705515
1804.4499570028343,1.0014015349926348
1804.4559760100453,1.001613993773685
1804.4619950373335,1.0019021915500366
1804.468014084699,1.0022731294001768
1804.4740331521423,1.0027797736240454
1804.4800522396629,1.0034885961899616
1804.4860713472608,1.0045638241513248
1804.4920904749365,1.0062269455171058
1804.49810962269,1.0086359014023463
1804.504128790521,1.0117639251963029
1804.5101479784298,1.014233230163378
1804.5161671864169,1.0133834292203743
1804.5221864144814,1.0103335969213396
1804.528205662624,1.0074299867438952
1804.534224930845,1.0053869899034038
1804.5402442191441,1.003993757434802
1804.5462635275214,1.0030940383770295
1804.552282855977,1.0024861631629531
1804.5583022045107,1.0020549107982464
1804.564321573123,1.0017625517597024
1804.5703409618138,1.0015454254528533
1804.5763603705832,1.0013904469493464
1804.5823797994312,1.0012768275720223
1804.5883992483577,1.001193255874513
1804.5944187173632,1.0011342699261303
1804.6004382064473,1.0010966549130116
1804.6064577156103,1.0010831874636754
1804.6124772448525,1.0010887174962484
1804.6184967941738,1.0011217014625933
1804.6245163635738,1.0011997387449592
1804.6305359530531,1.0013176226157174
1804.6365555626116,1.001486224362136
1804.6425751922495,1.001777165295967
1804.6485948419668,1.00234077206358
1804.6546145117632,1.0034113359145584
1804.6606342016396,1.0056163881339755
1804.6666539115952,1.0140041087741432
1804.6726736416304,1.0251007939058323
1804.6786933917451,1.0288435466122285
1804.68471316194,1.0342641844499918
1804.6907329522144,1.0189282182069006
1804.696752762569,1.0077196556292805
1804.7027725930034,1.0040067137713573
1804.708792443518,1.0026826174578645
1804.7148123141124,1.0019687944748374
1804.720832204787,1.0015305799788319
1804.7268521155422,1.0012526609023926
1804.7328720463772,1.0010654990793098
1804.738891997293,1.0009402430312975
1804.744911968289,1.000855283422736
1804.7509319593653,1.0007916529219674
1804.7569519705223,1.0007491936942388
1804.76297200176,1.000723282976341
1804.7689920530786,1.0007136623102764
1804.7750121244776,1.0007017719757154
1804.7810322159578,1.0007047344688593
