wavelength,strength,ID
984.2787403912362,1.0,EA catalog
984.4271135588739,1.0,EA catalog
984.492241189594,1.0,EA catalog
984.7991054683242,1.0,EA catalog
984.8665313670589,1.0,EA catalog
984.9314045876635,1.0,EA catalog
985.2553905714819,1.0,EA catalog
985.4281553792907,1.0,EA catalog
985.5368032805065,1.0,EA catalog
985.6588947620899,1.0,EA catalog
985.690887206541,1.0,EA catalog
985.8591169188444,1.0,EA catalog
986.0078532956159,1.0,EA catalog
986.1671360460275,1.0,EA catalog
986.3392864835025,1.0,EA catalog
986.6567165123555,1.0,EA catalog
986.7815195334392,1.0,EA catalog
986.7813909830471,1.0,EA catalog
986.838848927585,1.0,EA catalog
986.9131280361443,1.0,EA catalog
986.9819120758968,1.0,EA catalog
987.1065601290193,1.0,EA catalog
987.3020439840623,1.0,EA catalog
987.351167269531,1.0,EA catalog
987.528075231354,1.0,EA catalog
987.6253598102071,1.0,EA catalog
987.8267486194994,1.0,EA catalog
987.8704461950805,1.0,EA catalog
988.1537824164702,1.0,EA catalog
988.4180487307872,1.0,EA catalog
988.5429075469501,1.0,EA catalog
988.8538482267065,1.0,EA catalog
989.0276622533579,1.0,EA catalog
989.2299183783748,1.0,EA catalog
989.4127563783456,1.0,EA catalog
989.8378394600902,1.0,EA catalog
989.9197537928936,1.0,EA catalog
990.2011299582352,1.0,EA catalog
990.6786831542072,1.0,EA catalog
990.7970848437411,1.0,EA catalog
990.8606517237866,1.0,EA catalog
990.9886595880682,1.0,EA catalog
991.0708554637185,1.0,EA catalog
991.1302060902719,1.0,EA catalog
991.310616065745,1.0,EA catalog
991.3972191444767,1.0,EA catalog
991.5367560673434,1.0,EA catalog
991.6524881134144,1.0,EA catalog
991.9930242501223,1.0,EA catalog
992.1237533143905,1.0,EA catalog
992.1849060269615,1.0,EA catalog
992.3115638575376,1.0,EA catalog
992.4635587365499,1.0,EA catalog
992.5377706903149,1.0,EA catalog
992.6463604962024,1.0,EA catalog
992.8097172607949,1.0,EA catalog
992.9107358272039,1.0,EA catalog
993.1076260958157,1.0,EA catalog
993.2753896806496,1.0,EA catalog
993.3451370494932,1.0,EA catalog
993.4592790669769,1.0,EA catalog
993.5483473882433,1.0,EA catalog
993.8020539459505,1.0,EA catalog
994.3765249977264,1.0,EA catalog
994.4781093782991,1.0,EA catalog
994.8944193877182,1.0,EA catalog
995.0593554488748,1.0,EA catalog
995.1923838652164,1.0,EA catalog
995.3021758203868,1.0,EA catalog
995.5214504901289,1.0,EA catalog
995.7224899168228,1.0,EA catalog
995.8792463257425,1.0,EA catalog
996.0168809214733,1.0,EA catalog
996.0947106842597,1.0,EA catalog
996.143806786847,1.0,EA catalog
996.2062949795298,1.0,EA catalog
996.3413412978832,1.0,EA catalog
996.4353611353606,1.0,EA catalog
996.6840963467473,1.0,EA catalog
996.8016072146283,1.0,EA catalog
997.1113559814534,1.0,EA catalog
997.1929113504391,1.0,EA catalog
997.3678400076974,1.0,EA catalog
997.5171060175468,1.0,EA catalog
997.7114897551802,1.0,EA catalog
997.9031391819332,1.0,EA catalog
998.1942146149618,1.0,EA catalog
998.4702041092296,1.0,EA catalog
998.5987568508378,1.0,EA catalog
998.6900427526862,1.0,EA catalog
998.7822828480705,1.0,EA catalog
998.8546651146163,1.0,EA catalog
998.954861325727,1.0,EA catalog
999.318184866916,1.0,EA catalog
999.4745599837007,1.0,EA catalog
999.6210870702483,1.0,EA catalog
999.8468054249813,1.0,EA catalog
999.9757821935796,1.0,EA catalog
1000.2266624549256,1.0,EA catalog
1000.3240540992127,1.0,EA catalog
1000.4831477021177,1.0,EA catalog
1000.641984895231,1.0,EA catalog
1001.2786466638097,1.0,EA catalog
1001.3569433440368,1.0,EA catalog
1001.4157635191473,1.0,EA catalog
1001.7480858387407,1.0,EA catalog
1002.1894862956053,1.0,EA catalog
1002.2668678647851,1.0,EA catalog
1002.5236506090231,1.0,EA catalog
1003.1052817568436,1.0,EA catalog
1003.6666670230663,1.0,EA catalog
1003.8477270381019,1.0,EA catalog
1004.1571331066777,1.0,EA catalog
1004.327302908666,1.0,EA catalog
1004.869322028047,1.0,EA catalog
1005.0279070671736,1.0,EA catalog
1005.0279576458132,1.0,EA catalog
1005.1210349557696,1.0,EA catalog
1005.121032340154,1.0,EA catalog
1005.4733060336225,1.0,EA catalog
1005.7726481938993,1.0,EA catalog
1006.0851853546264,1.0,EA catalog
1006.2830411375204,1.0,EA catalog
1006.4461133396949,1.0,EA catalog
1006.7761013328702,1.0,EA catalog
1007.0115784190713,1.0,EA catalog
1007.1949649030855,1.0,EA catalog
1007.2785744508573,1.0,EA catalog
1007.4013286735706,1.0,EA catalog
1007.545964923895,1.0,EA catalog
1007.6353982556949,1.0,EA catalog
1007.7952641633848,1.0,EA catalog
1008.2072649304881,1.0,EA catalog
1008.2960012653255,1.0,EA catalog
1008.3456531255434,1.0,EA catalog
1008.5340033594078,1.0,EA catalog
1008.6455673647271,1.0,EA catalog
1008.6989868686121,1.0,EA catalog
1008.8800624579374,1.0,EA catalog
1008.9426575526428,1.0,EA catalog
1009.221540994723,1.0,EA catalog
1009.3971866023232,1.0,EA catalog
1009.5336473582548,1.0,EA catalog
1009.7161089947936,1.0,EA catalog
1009.8037573484607,1.0,EA catalog
1010.0282682494897,1.0,EA catalog
1010.1516063207387,1.0,EA catalog
1010.4171445183342,1.0,EA catalog
1010.5282549012356,1.0,EA catalog
1010.6263785881379,1.0,EA catalog
1011.0953547842773,1.0,EA catalog
1011.4882184777852,1.0,EA catalog
1011.6072552041924,1.0,EA catalog
1011.9465495599306,1.0,EA catalog
1012.4258532166598,1.0,EA catalog
1012.5262018782108,1.0,EA catalog
1012.8964130173827,1.0,EA catalog
1013.0383311492716,1.0,EA catalog
1013.3037787322589,1.0,EA catalog
1013.6977684475628,1.0,EA catalog
1013.8907334969186,1.0,EA catalog
1014.1170412476989,1.0,EA catalog
1014.5305714546544,1.0,EA catalog
1014.9715332045362,1.0,EA catalog
1015.0416777922981,1.0,EA catalog
1015.2184539738627,1.0,EA catalog
1015.3146512281331,1.0,EA catalog
1015.5677339191603,1.0,EA catalog
1015.8588731359007,1.0,EA catalog
1015.9394277970621,1.0,EA catalog
1016.0697332552587,1.0,EA catalog
1016.3097384129146,1.0,EA catalog
1016.6085772225015,1.0,EA catalog
1016.6782407703197,1.0,EA catalog
1016.8311576505914,1.0,EA catalog
1017.0355181879933,1.0,EA catalog
1017.088929521723,1.0,EA catalog
1017.1618569993309,1.0,EA catalog
1017.3275452867555,1.0,EA catalog
1017.3749514213551,1.0,EA catalog
1017.4608098839101,1.0,EA catalog
1017.7414232391261,1.0,EA catalog
1018.0901368825548,1.0,EA catalog
1018.2884556935497,1.0,EA catalog
1018.4451366385692,1.0,EA catalog
1018.5526692357977,1.0,EA catalog
1018.7100852019795,1.0,EA catalog
1018.7656478334227,1.0,EA catalog
1018.9671938231093,1.0,EA catalog
1019.1401563111858,1.0,EA catalog
1019.384812616141,1.0,EA catalog
1019.4369798479349,1.0,EA catalog
1019.5989210567128,1.0,EA catalog
1019.8192072253626,1.0,EA catalog
1019.9955469845462,1.0,EA catalog
1020.073389385578,1.0,EA catalog
1020.2084321698995,1.0,EA catalog
1020.3317440514537,1.0,EA catalog
1020.6051701680568,1.0,EA catalog
1020.8528473973048,1.0,EA catalog
1020.9222470888739,1.0,EA catalog
1021.0643330409645,1.0,EA catalog
1021.1794819203959,1.0,EA catalog
1021.2498439952217,1.0,EA catalog
1021.6108197920312,1.0,EA catalog
1021.9526736420611,1.0,EA catalog
1022.2503835393829,1.0,EA catalog
1022.4651903461048,1.0,EA catalog
1022.7480351477349,1.0,EA catalog
1023.465832607423,1.0,EA catalog
1023.8907406886584,1.0,EA catalog
1023.9474707562492,1.0,EA catalog
1024.5753066698023,1.0,EA catalog
1024.6877411559162,1.0,EA catalog
1024.8531252449563,1.0,EA catalog
1024.9752226922833,1.0,EA catalog
1025.4384446802285,1.0,EA catalog
1025.8836995291563,1.0,EA catalog
1025.9889226184214,1.0,EA catalog
1026.075553338842,1.0,EA catalog
1026.2358845032104,1.0,EA catalog
1026.335315492564,1.0,EA catalog
1026.4867172353665,1.0,EA catalog
1026.681775113923,1.0,EA catalog
1026.8627131481544,1.0,EA catalog
1027.4884215726877,1.0,EA catalog
1027.8165108521043,1.0,EA catalog
1028.5115872069018,1.0,EA catalog
1028.5729349793517,1.0,EA catalog
1028.6284879247532,1.0,EA catalog
1029.0315795001015,1.0,EA catalog
1029.3218085174035,1.0,EA catalog
1029.4253319969819,1.0,EA catalog
1029.630757754621,1.0,EA catalog
1029.823946524603,1.0,EA catalog
1030.3341194444115,1.0,EA catalog
1030.391268558099,1.0,EA catalog
1030.5420463897763,1.0,EA catalog
1030.6831119117044,1.0,EA catalog
1030.81065294695,1.0,EA catalog
1030.9497844954549,1.0,EA catalog
1031.1182472524392,1.0,EA catalog
1031.2652590980128,1.0,EA catalog
1031.4472284386088,1.0,EA catalog
1031.523595781211,1.0,EA catalog
1031.6595100053446,1.0,EA catalog
1031.9523635025996,1.0,EA catalog
1032.2811517368802,1.0,EA catalog
1032.3735050992827,1.0,EA catalog
1032.8888728735012,1.0,EA catalog
1033.1292986989624,1.0,EA catalog
1033.2018832205208,1.0,EA catalog
1033.3973911853834,1.0,EA catalog
1033.5297097703706,1.0,EA catalog
1033.8137604644016,1.0,EA catalog
1033.8969517148714,1.0,EA catalog
1033.9927146837144,1.0,EA catalog
1034.070325675905,1.0,EA catalog
1034.5083119489332,1.0,EA catalog
1034.9317756736764,1.0,EA catalog
1034.997540613649,1.0,EA catalog
1035.1121605315673,1.0,EA catalog
1035.1930327877596,1.0,EA catalog
1035.3167659442854,1.0,EA catalog
1035.6226263415451,1.0,EA catalog
1035.7182640493138,1.0,EA catalog
1035.9302520750841,1.0,EA catalog
1036.0221249054177,1.0,EA catalog
1036.1278004061821,1.0,EA catalog
1036.531865318827,1.0,EA catalog
1036.7223475740661,1.0,EA catalog
1037.0291913055846,1.0,EA catalog
1037.4865974593372,1.0,EA catalog
1037.56266851791,1.0,EA catalog
1037.763476150194,1.0,EA catalog
1038.1124952968262,1.0,EA catalog
1038.5733798831802,1.0,EA catalog
1038.6523326512943,1.0,EA catalog
1038.7344549125496,1.0,EA catalog
1038.9010122130821,1.0,EA catalog
1039.1563129350207,1.0,EA catalog
1039.402742121402,1.0,EA catalog
1039.583071263255,1.0,EA catalog
1039.9589935576564,1.0,EA catalog
1040.1382116160285,1.0,EA catalog
1040.1953458149164,1.0,EA catalog
1040.272913813676,1.0,EA catalog
1041.0133463397046,1.0,EA catalog
1041.134520909512,1.0,EA catalog
1041.2322780212921,1.0,EA catalog
1041.4215374183987,1.0,EA catalog
1041.5363457603687,1.0,EA catalog
1041.717925486451,1.0,EA catalog
1041.7863938528628,1.0,EA catalog
1042.0039180954439,1.0,EA catalog
1042.3169701076624,1.0,EA catalog
1042.6100367490212,1.0,EA catalog
1042.6743146152908,1.0,EA catalog
1042.9647320199465,1.0,EA catalog
1043.2901269636498,1.0,EA catalog
1043.6641853823232,1.0,EA catalog
1043.794706957388,1.0,EA catalog
1043.9400271337386,1.0,EA catalog
1044.2163558725204,1.0,EA catalog
1044.4665150377975,1.0,EA catalog
1044.8805535177498,1.0,EA catalog
1045.1936601000043,1.0,EA catalog
1045.3428549910068,1.0,EA catalog
1045.3938831231203,1.0,EA catalog
1045.527840559515,1.0,EA catalog
1046.0353427529753,1.0,EA catalog
1046.3354739169276,1.0,EA catalog
1046.393797227861,1.0,EA catalog
1046.4217974700487,1.0,EA catalog
1046.5866194160858,1.0,EA catalog
1046.7060731844758,1.0,EA catalog
1046.7832055821418,1.0,EA catalog
1047.012485665538,1.0,EA catalog
1047.151333305052,1.0,EA catalog
1047.558034051775,1.0,EA catalog
1047.9821678530768,1.0,EA catalog
1048.1148657048582,1.0,EA catalog
1048.288211556937,1.0,EA catalog
1048.3720461140604,1.0,EA catalog
1048.4313989102097,1.0,EA catalog
1048.720685684008,1.0,EA catalog
1048.8112927371064,1.0,EA catalog
1048.9769062960618,1.0,EA catalog
1049.306597831509,1.0,EA catalog
1049.5013071776261,1.0,EA catalog
1049.645077213471,1.0,EA catalog
1050.0603571896768,1.0,EA catalog
1050.255567353318,1.0,EA catalog
1050.4166739472564,1.0,EA catalog
1050.8599112807183,1.0,EA catalog
1051.1952009356714,1.0,EA catalog
1051.3862085169717,1.0,EA catalog
1051.8042399049452,1.0,EA catalog
1052.0398546921087,1.0,EA catalog
1052.1118396091183,1.0,EA catalog
1052.2277221931017,1.0,EA catalog
1052.382758265705,1.0,EA catalog
1052.6052982366143,1.0,EA catalog
1052.7797896187126,1.0,EA catalog
1052.8876603811902,1.0,EA catalog
1053.217449469917,1.0,EA catalog
1053.3508777265367,1.0,EA catalog
1053.411497983084,1.0,EA catalog
1053.7710240100319,1.0,EA catalog
1053.8654592204875,1.0,EA catalog
1054.0742134586035,1.0,EA catalog
1054.1725502711288,1.0,EA catalog
1054.5225630328737,1.0,EA catalog
1054.8111236537152,1.0,EA catalog
1055.1294368802812,1.0,EA catalog
1055.1927576367482,1.0,EA catalog
1055.338639954472,1.0,EA catalog
1055.475755514657,1.0,EA catalog
1055.633786025347,1.0,EA catalog
1055.7823680809192,1.0,EA catalog
1056.2728634517457,1.0,EA catalog
1056.8715744229312,1.0,EA catalog
1057.089895473571,1.0,EA catalog
1057.2464067505825,1.0,EA catalog
1057.4998338344583,1.0,EA catalog
1057.9354016562077,1.0,EA catalog
1058.1717477646876,1.0,EA catalog
1058.2895685058352,1.0,EA catalog
1058.363749654599,1.0,EA catalog
1058.5309411906535,1.0,EA catalog
1058.6981345806878,1.0,EA catalog
1058.859971023367,1.0,EA catalog
1059.0385734970173,1.0,EA catalog
1059.2771737714024,1.0,EA catalog
1059.5234885877292,1.0,EA catalog
1059.6171107554107,1.0,EA catalog
1060.1163776817789,1.0,EA catalog
1060.2842783725139,1.0,EA catalog
1060.5647424704434,1.0,EA catalog
1060.6727703094107,1.0,EA catalog
1060.8922485261664,1.0,EA catalog
1061.297308909025,1.0,EA catalog
1061.463953442772,1.0,EA catalog
1061.6733335032504,1.0,EA catalog
1062.2416744408702,1.0,EA catalog
1062.3576621993113,1.0,EA catalog
1062.6462556622416,1.0,EA catalog
1063.0215928048656,1.0,EA catalog
1063.125076139932,1.0,EA catalog
1063.437189863902,1.0,EA catalog
1063.566265971523,1.0,EA catalog
1063.6827684490943,1.0,EA catalog
1063.985842930803,1.0,EA catalog
1064.660770056149,1.0,EA catalog
1064.8949007053225,1.0,EA catalog
1065.0381237356282,1.0,EA catalog
1065.7772423860604,1.0,EA catalog
1065.8804048296051,1.0,EA catalog
1066.0846125716791,1.0,EA catalog
1067.1293058712952,1.0,EA catalog
1068.1786678496705,1.0,EA catalog
1068.5033527936382,1.0,EA catalog
1069.694083255691,1.0,EA catalog
1069.9482835842068,1.0,EA catalog
1070.2020989881157,1.0,EA catalog
1071.085075493768,1.0,EA catalog
1071.1434158310317,1.0,EA catalog
1071.693154369575,1.0,EA catalog
1071.9294357973258,1.0,EA catalog
1072.79374801406,1.0,EA catalog
1073.239427965157,1.0,EA catalog
1074.1323997924048,1.0,EA catalog
1074.25871547525,1.0,EA catalog
1075.0911661516975,1.0,EA catalog
1075.250032057881,1.0,EA catalog
1075.6803792031164,1.0,EA catalog
1075.9049979146157,1.0,EA catalog
1076.0936672588916,1.0,EA catalog
1076.602155759339,1.0,EA catalog
1077.7374304631826,1.0,EA catalog
1077.8828505163165,1.0,EA catalog
1078.008104715518,1.0,EA catalog
1078.2255653524364,1.0,EA catalog
1078.5454728603856,1.0,EA catalog
1079.0288491130318,1.0,EA catalog
1080.2739762443143,1.0,EA catalog
1081.4202999047873,1.0,EA catalog
1081.8692889704698,1.0,EA catalog
1082.6898055912736,1.0,EA catalog
1082.7505125080518,1.0,EA catalog
1083.2785557039351,1.0,EA catalog
1083.379713787247,1.0,EA catalog
1083.6238553328822,1.0,EA catalog
1083.893087197543,1.0,EA catalog
1084.2644901882124,1.0,EA catalog
1084.4509347277256,1.0,EA catalog
1086.1758666816436,1.0,EA catalog
1086.4605039117234,1.0,EA catalog
1087.0492399680782,1.0,EA catalog
1087.2036304510355,1.0,EA catalog
1088.4134900014901,1.0,EA catalog
1089.004472170233,1.0,EA catalog
1089.3107681086417,1.0,EA catalog
1089.4833867821765,1.0,EA catalog
1090.069698161582,1.0,EA catalog
1090.3326174909603,1.0,EA catalog
1091.0168227775273,1.0,EA catalog
1092.203328329437,1.0,EA catalog
1092.5095433276786,1.0,EA catalog
1092.976687815033,1.0,EA catalog
1093.88903738339,1.0,EA catalog
1094.7442618338282,1.0,EA catalog
1095.778645626587,1.0,EA catalog
1096.1974754676173,1.0,EA catalog
1096.9731285466203,1.0,EA catalog
1097.5296638597017,1.0,EA catalog
1098.7693574228983,1.0,EA catalog
1100.088992116327,1.0,EA catalog
1101.2733323258813,1.0,EA catalog
1101.387310304383,1.0,EA catalog
1102.123562456766,1.0,EA catalog
1102.5839998108306,1.0,EA catalog
1103.0764427212262,1.0,EA catalog
1103.7083397711003,1.0,EA catalog
1103.8968372718289,1.0,EA catalog
1104.2872550030274,1.0,EA catalog
1104.8732361249472,1.0,EA catalog
1105.5322997436053,1.0,EA catalog
1105.6338926561702,1.0,EA catalog
1108.7427504109269,1.0,EA catalog
1108.8920793793072,1.0,EA catalog
1109.8812577475333,1.0,EA catalog
1110.265597617941,1.0,EA catalog
1110.3926858553923,1.0,EA catalog
1111.0445929109333,1.0,EA catalog
1111.3548483270185,1.0,EA catalog
1111.6692271125858,1.0,EA catalog
1111.9430525344176,1.0,EA catalog
1113.10069142298,1.0,EA catalog
1113.58489077273,1.0,EA catalog
1113.6764882458315,1.0,EA catalog
1114.2560085082303,1.0,EA catalog
1115.3744482912955,1.0,EA catalog
1115.3745318813665,1.0,EA catalog
1115.5548116956463,1.0,EA catalog
1115.6725278328788,1.0,EA catalog
1115.8574925879452,1.0,EA catalog
1116.6944911054134,1.0,EA catalog
1117.0030411346033,1.0,EA catalog
1117.0892950175353,1.0,EA catalog
1117.2450480660502,1.0,EA catalog
1117.4370248844339,1.0,EA catalog
1117.7807678880858,1.0,EA catalog
1118.6751638982623,1.0,EA catalog
1119.0611216798115,1.0,EA catalog
1119.5882094016456,1.0,EA catalog
1119.8046314428734,1.0,EA catalog
1119.9545832449444,1.0,EA catalog
1120.211614209842,1.0,EA catalog
1121.236555821395,1.0,EA catalog
1121.379423235438,1.0,EA catalog
1121.729613477,1.0,EA catalog
1121.729626544529,1.0,EA catalog
1122.0109992221116,1.0,EA catalog
1122.1228232383617,1.0,EA catalog
1122.8371271023054,1.0,EA catalog
1123.0025571367757,1.0,EA catalog
1123.1657932809728,1.0,EA catalog
1123.8571521064068,1.0,EA catalog
1124.0157458834224,1.0,EA catalog
1124.1216260783492,1.0,EA catalog
1124.345456684429,1.0,EA catalog
1124.6994852470607,1.0,EA catalog
1125.2578821277466,1.0,EA catalog
1125.614252005697,1.0,EA catalog
1125.701843400361,1.0,EA catalog
1125.9570462057773,1.0,EA catalog
1126.052291529795,1.0,EA catalog
1126.2582130931055,1.0,EA catalog
1126.5352454610018,1.0,EA catalog
1126.7229825050188,1.0,EA catalog
1127.195302922984,1.0,EA catalog
1127.492173593168,1.0,EA catalog
1127.7124987257378,1.0,EA catalog
1128.115031396516,1.0,EA catalog
1128.1684926534856,1.0,EA catalog
1128.513480156171,1.0,EA catalog
1128.6273191066384,1.0,EA catalog
1128.7693421353936,1.0,EA catalog
1128.7694474220436,1.0,EA catalog
1129.128834478995,1.0,EA catalog
1129.4028299797833,1.0,EA catalog
1129.7219906409614,1.0,EA catalog
1129.8831142732265,1.0,EA catalog
1130.2571819734922,1.0,EA catalog
1130.5465317848086,1.0,EA catalog
1130.6167984355643,1.0,EA catalog
1131.3388110295168,1.0,EA catalog
1131.4490218458989,1.0,EA catalog
1131.6898033686477,1.0,EA catalog
1131.7706085258926,1.0,EA catalog
1132.141467968599,1.0,EA catalog
1132.520731767553,1.0,EA catalog
1132.9386891261324,1.0,EA catalog
1133.4047824363731,1.0,EA catalog
1133.4775792458072,1.0,EA catalog
1133.6051728890864,1.0,EA catalog
1133.768583995524,1.0,EA catalog
1134.3125083904833,1.0,EA catalog
1134.4462813152957,1.0,EA catalog
1134.834626716953,1.0,EA catalog
1135.4087033048306,1.0,EA catalog
1135.6899519382002,1.0,EA catalog
1135.835882061418,1.0,EA catalog
1135.9436090183979,1.0,EA catalog
1136.2950411965767,1.0,EA catalog
1136.4288440757916,1.0,EA catalog
1136.692059751178,1.0,EA catalog
1136.9780164568417,1.0,EA catalog
1137.695526875409,1.0,EA catalog
1137.9820963192324,1.0,EA catalog
1138.3697574416033,1.0,EA catalog
1138.7245813553104,1.0,EA catalog
1138.8783243944067,1.0,EA catalog
1139.0850201344606,1.0,EA catalog
1139.3472003367597,1.0,EA catalog
1139.36403825307,1.0,EA catalog
1139.5184021883588,1.0,EA catalog
1139.704959804265,1.0,EA catalog
1140.1569057105075,1.0,EA catalog
1140.3539098831207,1.0,EA catalog
1140.8951718441763,1.0,EA catalog
1141.3548817767803,1.0,EA catalog
1141.6243821996413,1.0,EA catalog
1141.8474977733565,1.0,EA catalog
1142.2500459436933,1.0,EA catalog
1143.567304559328,1.0,EA catalog
1143.6341225692522,1.0,EA catalog
1143.709884591428,1.0,EA catalog
1144.2904165392597,1.0,EA catalog
1144.6789244050865,1.0,EA catalog
1144.7778540471368,1.0,EA catalog
1145.136363045688,1.0,EA catalog
1145.3486724263923,1.0,EA catalog
1145.828035717874,1.0,EA catalog
1146.2267082073563,1.0,EA catalog
1146.3745689802163,1.0,EA catalog
1146.4302087043309,1.0,EA catalog
1146.73665707417,1.0,EA catalog
1147.2783644718747,1.0,EA catalog
1147.4062205172374,1.0,EA catalog
1147.604941411719,1.0,EA catalog
1147.7883257315461,1.0,EA catalog
1148.0005274918412,1.0,EA catalog
1148.551191584771,1.0,EA catalog
1149.3327046818745,1.0,EA catalog
1149.5687655512318,1.0,EA catalog
1149.5687776588986,1.0,EA catalog
1149.7639755628654,1.0,EA catalog
1149.9429876536412,1.0,EA catalog
1150.0601797750455,1.0,EA catalog
1150.0603090122827,1.0,EA catalog
1150.266666981838,1.0,EA catalog
1150.3689259565976,1.0,EA catalog
1150.6529303413765,1.0,EA catalog
1150.7478203892163,1.0,EA catalog
1150.9589421343496,1.0,EA catalog
1151.4484038575622,1.0,EA catalog
1152.0705103070054,1.0,EA catalog
1153.2180338638377,1.0,EA catalog
1153.572791407952,1.0,EA catalog
1153.6305164378775,1.0,EA catalog
1153.9503797365946,1.0,EA catalog
1154.580953862571,1.0,EA catalog
1154.688555052835,1.0,EA catalog
1154.907610425134,1.0,EA catalog
1155.1368149814346,1.0,EA catalog
1155.5725113077428,1.0,EA catalog
1155.5726130604428,1.0,EA catalog
1156.2497289641324,1.0,EA catalog
1156.3542879072288,1.0,EA catalog
1156.8110378123852,1.0,EA catalog
1157.0593383350072,1.0,EA catalog
1157.1973786295487,1.0,EA catalog
1157.4261519113893,1.0,EA catalog
1158.0286107872976,1.0,EA catalog
1158.3681320775738,1.0,EA catalog
1158.7024566140603,1.0,EA catalog
1158.8745079253715,1.0,EA catalog
1159.2425710318319,1.0,EA catalog
1159.968291240875,1.0,EA catalog
1159.9683474380747,1.0,EA catalog
1160.084401896359,1.0,EA catalog
1160.6030306884893,1.0,EA catalog
1160.6836059342395,1.0,EA catalog
1161.7314588414038,1.0,EA catalog
1161.7374884615288,1.0,EA catalog
1162.025565528576,1.0,EA catalog
1162.411260401375,1.0,EA catalog
1162.5785959288596,1.0,EA catalog
1162.768108917467,1.0,EA catalog
1162.9076000964965,1.0,EA catalog
1163.224063595974,1.0,EA catalog
1163.280012555185,1.0,EA catalog
1163.6194606566312,1.0,EA catalog
1163.9630301376471,1.0,EA catalog
1164.101180356968,1.0,EA catalog
1164.2322843836132,1.0,EA catalog
1164.2322882054175,1.0,EA catalog
1164.497904956283,1.0,EA catalog
1164.6402089074872,1.0,EA catalog
1164.7315182535656,1.0,EA catalog
1164.7315378088194,1.0,EA catalog
1165.0039017487625,1.0,EA catalog
1165.7427975493033,1.0,EA catalog
1165.8321433975093,1.0,EA catalog
1165.8321362165245,1.0,EA catalog
1166.4551382019474,1.0,EA catalog
1166.6070701081585,1.0,EA catalog
1166.8372764678672,1.0,EA catalog
1167.7969480137403,1.0,EA catalog
1168.0914781770578,1.0,EA catalog
1168.8237862212507,1.0,EA catalog
1169.3995928897352,1.0,EA catalog
1169.6247846611925,1.0,EA catalog
1169.7382746696037,1.0,EA catalog
1170.2321656957893,1.0,EA catalog
1170.4191046343076,1.0,EA catalog
1170.7746208827673,1.0,EA catalog
1170.888846849547,1.0,EA catalog
1171.3112402440256,1.0,EA catalog
1171.4242947577193,1.0,EA catalog
1171.7150652981463,1.0,EA catalog
1172.0687896438994,1.0,EA catalog
1172.1893740288024,1.0,EA catalog
1172.58544654569,1.0,EA catalog
