nsig,xpix,ypix
407.0832824707031,1582,1235
729.5947875976562,3961,1235
12.428335189819336,1764,1236
374.12457275390625,2440,1236
99.18225860595703,1519,1238
165.74826049804688,1345,1239
332.6301574707031,2206,1239
1561.987060546875,2293,1239
209.45590209960938,2445,1239
44.77919006347656,2555,1240
89.61933135986328,2590,1240
11.799649238586426,3072,1240
1369.3580322265625,1820,1241
55.257728576660156,4045,1241
23.169872283935547,893,1243
27.474037170410156,2682,1244
212.91949462890625,474,1245
649.7259521484375,2166,1245
211.16116333007812,857,1246
1214.6322021484375,2317,1246
1095.1468505859375,248,1247
97.54962158203125,2176,1247
22.405277252197266,3326,1247
2303.758056640625,3782,1247
1379.4169921875,2689,1248
517.5840454101562,3229,1248
89.73722076416016,540,1249
13.442095756530762,1294,1249
16.014772415161133,2409,1250
16.11943244934082,3243,1250
200.9457550048828,249,1251
606.5693969726562,3458,1251
39.61439895629883,2592,1252
621.1814575195312,2751,1252
349.8288269042969,2281,1253
911.4383544921875,2448,1253
31.695486068725586,2868,1253
10.847394943237305,3202,1253
664.9657592773438,706,1254
1102.671875,758,1254
561.8616943359375,329,1255
34.1180534362793,1517,1255
23.930089950561523,3793,1255
718.1051025390625,211,1256
52.177024841308594,993,1256
161.16717529296875,1208,1256
999.5487670898438,1283,1256
81.15837097167969,2586,1256
55.88762283325195,2685,1256
1075.9039306640625,3829,1257
673.76708984375,2504,1258
730.2906494140625,194,1259
11.88401985168457,2306,1259
816.104248046875,2625,1259
23.40355682373047,2972,1259
10.251169204711914,3864,1259
408.2441101074219,843,1260
23.700883865356445,1254,1260
135.85195922851562,2008,1260
338.36376953125,2860,1260
83.28559875488281,274,1262
12.463204383850098,1052,1262
953.3452758789062,1850,1262
21.30354118347168,2845,1262
36.566776275634766,1623,1263
718.5773315429688,2034,1263
1503.4798583984375,3084,1263
28.222118377685547,1404,1264
119.05082702636719,1530,1264
1097.5740966796875,3343,1265
28.00038719177246,1096,1266
45.37849426269531,1472,1266
213.36776733398438,1614,1266
507.94189453125,1802,1266
16.86338233947754,3686,1266
2627.8291015625,1057,1267
37.810142517089844,2074,1267
629.610107421875,962,1268
450.0901184082031,1623,1268
11.245050430297852,1926,1269
25.178815841674805,3229,1269
829.7139282226562,2274,1270
10.106986999511719,66,1271
38.49724578857422,139,1271
108.19363403320312,271,1271
1007.121826171875,2620,1271
88.71622467041016,2670,1271
913.5226440429688,178,1272
22.28696060180664,2118,1272
11.113690376281738,2775,1272
708.8527221679688,3832,1272
12.028894424438477,2911,1273
706.4811401367188,3054,1273
138.4909210205078,3564,1273
796.7378540039062,3582,1273
307.8967590332031,414,1274
10.866884231567383,1117,1274
55.200504302978516,3361,1274
15.935258865356445,44,1275
102.276123046875,1904,1276
624.6994018554688,1422,1278
89.06674194335938,1644,1278
213.6016387939453,2327,1278
13.848395347595215,2262,1279
63.92271041870117,1405,1280
975.1292724609375,1572,1280
949.8214721679688,2693,1280
25.53986358642578,1353,1281
79.22811126708984,1919,1281
157.61170959472656,3306,1281
732.780517578125,1169,1282
2009.3050537109375,1759,1283
24.023176193237305,1082,1284
967.6016235351562,1363,1284
105.16815948486328,1868,1284
55.19047927856445,1498,1285
123.08323669433594,1580,1285
28.766521453857422,2312,1285
332.3668212890625,480,1286
16.394851684570312,2566,1286
358.99005126953125,3158,1286
1666.3125,2318,1287
627.7922973632812,2659,1287
93.28943634033203,3188,1287
23.098539352416992,3252,1288
12.106060981750488,832,1289
148.3290557861328,1494,1289
135.24757385253906,2723,1289
151.75680541992188,3126,1289
30.64781379699707,1618,1290
636.8421020507812,1949,1290
44.95359802246094,1147,1291
145.07322692871094,2231,1291
67.95892333984375,258,1292
77.35737609863281,895,1292
809.5999755859375,1531,1292
758.28515625,2101,1292
32.83906936645508,2543,1292
50.05619430541992,977,1293
253.6719207763672,1152,1293
70.52902221679688,1798,1293
594.6904907226562,2730,1294
418.206787109375,2666,1295
21.057580947875977,2734,1295
49.44560623168945,3188,1295
617.4398803710938,3926,1295
56.52842712402344,1299,1296
55.54930114746094,3042,1296
21.31904411315918,683,1297
24.754724502563477,2603,1297
35.738616943359375,918,1298
48.2392692565918,1692,1298
899.1824951171875,1803,1298
547.7741088867188,3009,1298
15.683643341064453,3112,1300
82.19352722167969,3639,1301
44.039154052734375,699,1302
170.9156036376953,3999,1302
212.71669006347656,135,1303
261.7904052734375,1052,1303
1738.6602783203125,2465,1303
312.1501770019531,2525,1303
15.64043140411377,3660,1303
38.7988395690918,363,1304
336.8915100097656,2540,1304
589.5415649414062,1265,1305
16.977161407470703,1487,1305
698.3119506835938,254,1306
602.8615112304688,1506,1306
167.9642791748047,2901,1306
508.98406982421875,1173,1307
280.85504150390625,2015,1307
326.5428771972656,1673,1308
454.1662902832031,2381,1308
67.8008041381836,3514,1308
14.114727020263672,83,1309
21.01420783996582,594,1309
400.1250305175781,2992,1309
44.61888122558594,2862,1311
679.901123046875,71,1312
1102.3248291015625,1521,1312
533.8903198242188,1951,1313
362.1584777832031,2726,1313
91.80252838134766,3490,1313
60.20667266845703,1816,1314
458.02081298828125,2065,1314
11.406133651733398,2472,1314
12.673486709594727,2571,1314
24.699995040893555,3187,1314
136.57992553710938,2115,1315
84.47949981689453,2890,1315
47.12807083129883,120,1316
272.8790283203125,327,1316
725.9205322265625,1777,1317
30.21925163269043,1650,1318
1425.258544921875,1860,1318
220.04116821289062,3484,1318
681.392578125,3962,1318
239.6420135498047,273,1319
686.2607421875,2063,1319
890.7535400390625,2107,1319
704.2850341796875,2793,1319
252.17337036132812,3450,1319
116.57503509521484,3461,1319
1124.6875,998,1320
18.928722381591797,1348,1320
308.0262756347656,1238,1321
46.94877243041992,2081,1321
554.2637329101562,3527,1321
705.4090576171875,3762,1321
22.962982177734375,556,1322
74.46255493164062,1241,1322
51.72316360473633,2459,1323
104.1957778930664,2915,1323
1292.373779296875,69,1324
415.9293518066406,691,1324
30.019132614135742,1575,1324
91.59712219238281,1984,1324
670.6548461914062,2379,1325
310.3782958984375,2686,1325
40.422237396240234,2707,1325
66.20185089111328,2850,1325
2148.35498046875,1735,1326
10.905892372131348,2369,1326
17.038663864135742,2815,1326
31.521665573120117,952,1327
82.81547546386719,2314,1327
13.078008651733398,67,1328
302.0889587402344,1030,1328
239.17440795898438,3206,1328
159.4095458984375,2140,1329
33.77632141113281,2977,1329
351.6099853515625,3590,1329
913.8687744140625,353,1330
12.497537612915039,1026,1330
43.381072998046875,1355,1330
38.33951187133789,1437,1330
56.966278076171875,2426,1330
888.0986328125,3438,1330
81.44207763671875,1978,1331
109.75395202636719,2290,1331
2856.018798828125,1899,1332
172.25747680664062,2884,1332
35.787906646728516,3937,1332
21.464210510253906,63,1333
405.4076843261719,1833,1333
168.0118408203125,1913,1333
675.471435546875,1974,1333
58.51823806762695,2815,1333
69.28121185302734,894,1334
289.4955749511719,2863,1334
207.00245666503906,1445,1335
218.88031005859375,1455,1335
39.38867950439453,1612,1335
336.9908447265625,3356,1335
666.9442749023438,3985,1335
653.7157592773438,1554,1336
65.41545867919922,2056,1336
583.3225708007812,2450,1336
303.6788330078125,3097,1336
455.9093933105469,32,1337
852.9387817382812,1591,1337
621.9146728515625,3249,1337
427.6077575683594,3687,1337
133.6992950439453,1415,1338
228.5819549560547,2715,1338
413.6764221191406,2728,1338
13.560352325439453,854,1339
29.505006790161133,956,1339
18.276220321655273,2461,1339
377.0989074707031,1365,1340
250.74942016601562,3056,1340
10.021180152893066,3231,1340
1804.267333984375,3479,1340
15.195818901062012,3764,1340
10.546531677246094,551,1341
576.4229736328125,1110,1341
513.2193603515625,1222,1341
18.735187530517578,1445,1341
163.70257568359375,1759,1341
514.498779296875,2046,1341
443.0689392089844,2373,1341
111.5455093383789,2995,1341
883.1000366210938,391,1342
170.20257568359375,1525,1342
25.84134864807129,2920,1342
10.971421241760254,3009,1342
23.166141510009766,2442,1343
81.96575164794922,231,1344
397.36895751953125,998,1345
11.145275115966797,1671,1345
219.75559997558594,2462,1345
129.0122528076172,279,1346
186.294677734375,1946,1346
306.4898986816406,3168,1346
332.0748291015625,612,1347
761.8992309570312,869,1347
26.166040420532227,1377,1347
128.4958038330078,1415,1347
440.6221008300781,1665,1347
293.8284912109375,3173,1347
132.33323669433594,929,1348
22.953689575195312,1514,1348
35.996543884277344,3695,1348
32.74932098388672,345,1349
26.28217124938965,666,1349
833.1422729492188,1003,1350
27.056718826293945,1062,1350
136.43125915527344,1764,1350
16.310117721557617,2909,1350
12.988235473632812,3949,1350
41.42518997192383,58,1351
845.1245727539062,52,1352
1189.0946044921875,446,1352
158.55772399902344,2277,1352
14.320242881774902,2904,1352
18.146194458007812,3555,1352
12.769774436950684,584,1353
1433.0391845703125,1484,1353
148.170654296875,1571,1355
60.74620819091797,2953,1355
1162.4345703125,3099,1355
1496.690673828125,2796,1356
202.747802734375,1049,1357
702.6652221679688,1417,1357
1173.7772216796875,1608,1357
1048.5408935546875,310,1358
43.87486267089844,1088,1358
979.4227905273438,2592,1358
795.3338623046875,1393,1359
377.8741455078125,1834,1359
175.23861694335938,344,1360
116.47148132324219,677,1360
10.582467079162598,1101,1360
67.57357788085938,1977,1360
11.068821907043457,3096,1360
209.92730712890625,1161,1362
99.5627212524414,1556,1362
802.989013671875,3614,1362
141.25709533691406,1288,1363
622.6206665039062,2611,1364
844.8126220703125,3248,1364
82.70968627929688,1475,1365
659.64208984375,2061,1365
19.97624397277832,2409,1365
40.74776077270508,2867,1365
102.39481353759766,829,1366
56.24864196777344,839,1366
482.39666748046875,940,1366
229.4633331298828,3406,1366
88.46537780761719,3801,1366
289.1947326660156,1563,1367
793.4013061523438,1835,1367
1157.4302978515625,61,1368
31.589101791381836,705,1368
3525.5859375,1631,1368
186.679443359375,2625,1368
141.30279541015625,2649,1368
858.3628540039062,3647,1369
552.3084716796875,3766,1369
33.66286087036133,2719,1370
428.9859313964844,2830,1370
19.51699447631836,3123,1370
464.9305725097656,3191,1370
554.11865234375,1273,1371
384.22698974609375,2155,1371
377.963134765625,2528,1371
1179.3612060546875,3701,1371
840.1143798828125,569,1372
74.81963348388672,1448,1372
31.502737045288086,2139,1372
2897.803466796875,248,1373
57.46756362915039,1973,1373
1112.6138916015625,2402,1373
13.60367202758789,2970,1373
74.5301284790039,7,1374
1321.7535400390625,980,1374
11.12612247467041,2641,1374
57.041114807128906,1114,1376
97.94306945800781,1532,1376
650.7575073242188,2524,1376
59.04094314575195,1350,1377
241.13656616210938,1490,1377
270.044677734375,1877,1377
10.893476486206055,2734,1377
803.5025634765625,3034,1377
15.2861328125,36,1378
97.27574157714844,3280,1378
732.9551391601562,3963,1378
68.86842346191406,1047,1379
162.90762329101562,3697,1379
262.23883056640625,1039,1380
234.15969848632812,2539,1380
491.6271667480469,2703,1380
3090.049072265625,2809,1380
43.545555114746094,1923,1381
4745.54052734375,2381,1381
21.540996551513672,3263,1381
24.95154571533203,365,1382
193.56910705566406,1342,1382
670.3282470703125,1802,1382
13.654642105102539,3512,1382
461.4619140625,33,1383
117.78392791748047,1689,1383
847.2198486328125,3256,1383
1290.2578125,3570,1383
26.431814193725586,2892,1384
109.45179748535156,2328,1386
25.453201293945312,493,1387
147.25318908691406,2822,1387
117.33670043945312,3988,1387
247.634033203125,368,1388
505.33135986328125,506,1388
869.5103759765625,841,1388
504.397216796875,1001,1388
529.5604248046875,2993,1388
33.84218978881836,2105,1390
239.61570739746094,2346,1390
127.42909240722656,3116,1390
10.12602710723877,3724,1390
2394.70947265625,1225,1391
69.51278686523438,1452,1391
26.203311920166016,1485,1391
775.7966918945312,1558,1391
739.5934448242188,348,1392
21.1414794921875,1012,1392
252.49765014648438,1269,1392
1340.69580078125,1637,1392
1202.936767578125,3135,1393
44.536930084228516,4053,1393
43.152347564697266,1495,1394
119.32987213134766,1847,1394
149.97315979003906,1866,1394
275.5608825683594,1456,1395
289.81414794921875,1650,1395
392.35662841796875,25,1396
627.6870727539062,1220,1396
69.90088653564453,337,1397
61.37305450439453,639,1397
28.055761337280273,1092,1397
1113.3182373046875,3654,1397
379.1832580566406,3978,1397
38.016624450683594,876,1398
90.41822814941406,882,1398
44.75175094604492,1842,1399
875.323974609375,2142,1399
1405.988037109375,2167,1399
35.075645446777344,1094,1400
557.1163940429688,1575,1400
115.81171417236328,2270,1400
276.12451171875,22,1401
524.504638671875,120,1401
1243.5400390625,222,1401
242.62095642089844,769,1401
79.11109161376953,815,1401
96.83317565917969,1436,1401
91.05166625976562,1985,1401
949.3035278320312,2176,1401
223.66397094726562,2630,1401
136.3641357421875,1285,1402
769.9137573242188,2565,1402
224.4467010498047,761,1403
17.470922470092773,1364,1403
107.92955017089844,1467,1405
11.031431198120117,19,1406
909.6953125,1377,1406
38.34849548339844,3785,1406
61.44988250732422,566,1407
232.8708953857422,1731,1407
75.79972839355469,1203,1408
63.28300857543945,147,1409
472.7209777832031,658,1409
278.079833984375,3497,1409
191.76426696777344,1762,1410
10.917573928833008,2585,1410
27.522136688232422,3673,1410
504.6350402832031,3855,1410
2350.603515625,879,1411
166.67674255371094,3323,1411
104.1958236694336,575,1412
94.34703826904297,1415,1412
317.3584289550781,2200,1412
366.4975280761719,2867,1412
18.931045532226562,1297,1413
341.34490966796875,1686,1413
770.3889770507812,1903,1413
5775.28955078125,2164,1413
624.7412109375,2172,1413
583.2030029296875,2290,1413
48.27268600463867,2605,1413
199.28689575195312,3107,1413
13.920403480529785,2215,1414
633.1470947265625,1103,1415
669.1984252929688,1372,1416
173.3134307861328,1913,1416
99.37814331054688,2023,1416
1099.5169677734375,3197,1416
833.13134765625,3936,1416
261.8941955566406,12,1417
73.07068634033203,4084,1417
59.95492172241211,90,1418
79.79405975341797,970,1418
33.445556640625,1324,1418
155.8908233642578,1748,1418
24.443500518798828,2784,1418
15.052828788757324,799,1419
749.027099609375,724,1420
24.909927368164062,956,1420
1140.9969482421875,1628,1422
193.31301879882812,2244,1422
93.43061828613281,925,1423
351.8652648925781,3318,1423
240.9541778564453,4025,1423
1316.360595703125,8,1424
21.669523239135742,3262,1424
1118.9085693359375,37,1425
297.0027160644531,205,1425
85.21353912353516,489,1426
589.7063598632812,973,1426
54.17863464355469,1719,1426
11.652131080627441,2007,1426
330.824951171875,2381,1426
916.9976806640625,2793,1426
60.376224517822266,3267,1426
323.6947326660156,893,1427
30.659217834472656,1209,1427
70.86029815673828,2162,1427
37.3589973449707,1593,1428
731.4367065429688,1789,1428
335.1927490234375,3074,1428
747.50146484375,3329,1428
157.70559692382812,665,1429
26.116662979125977,1045,1429
553.3486328125,1292,1429
767.4625244140625,1484,1429
624.968505859375,2364,1429
12.875682830810547,2606,1429
1754.5975341796875,2830,1429
18.58570671081543,454,1430
817.2703247070312,1648,1430
2519.90380859375,2974,1431
21.553565979003906,2010,1432
34.53240966796875,1168,1433
63.822994232177734,2742,1433
179.4054412841797,2606,1434
10.5609769821167,56,1435
725.9603881835938,202,1435
48.983360290527344,1327,1435
412.5014343261719,2143,1435
289.9493103027344,3269,1435
171.32955932617188,1130,1436
968.8881225585938,1792,1436
276.82342529296875,2908,1436
428.0130310058594,3900,1436
392.00360107421875,48,1437
171.850341796875,1454,1437
13.45840835571289,1799,1437
1213.7415771484375,1838,1437
293.1375732421875,2073,1437
296.6574401855469,660,1439
35.954994201660156,2512,1439
879.7056884765625,1408,1440
166.35589599609375,1819,1440
368.2545166015625,3304,1440
20.41956901550293,3639,1440
112.94828033447266,200,1441
553.0784912109375,1398,1441
22.311256408691406,2636,1441
112.10757446289062,3825,1441
11.088555335998535,579,1442
58.17112350463867,1958,1442
27.270238876342773,2057,1442
392.8534240722656,2313,1442
934.6537475585938,3301,1442
29.030616760253906,428,1443
20.745988845825195,451,1443
451.8368225097656,1742,1443
187.1354522705078,1881,1443
91.77925109863281,1985,1443
29.098791122436523,3250,1443
34.85721206665039,1656,1444
19.34372329711914,1402,1445
506.98583984375,2394,1445
58.721492767333984,2552,1445
66.76892852783203,2823,1445
69.16938781738281,3144,1445
204.24411010742188,3326,1445
959.6950073242188,1612,1446
72.98081970214844,3322,1446
515.1849365234375,1185,1447
818.6151123046875,2270,1447
115.8116455078125,2285,1447
98.69291687011719,3005,1447
579.2257080078125,3973,1447
93.879150390625,591,1448
11.236482620239258,1139,1448
11.746382713317871,2676,1448
30.425880432128906,2893,1448
10.584147453308105,3764,1448
124.39384460449219,3114,1449
157.32525634765625,1718,1450
351.5730895996094,2869,1450
187.1875,2194,1451
27.6699275970459,2434,1451
26.09295654296875,559,1452
1021.5682373046875,1356,1452
28.979209899902344,2606,1452
354.77911376953125,948,1453
237.58653259277344,1531,1454
38.78541946411133,3264,1454
639.341796875,48,1456
239.27110290527344,2155,1456
19.021381378173828,2556,1456
625.4881591796875,1572,1457
658.3529663085938,2648,1457
68.87815856933594,1238,1458
73.0762939453125,1526,1458
660.0217895507812,1591,1458
901.8333129882812,2254,1458
366.8534240722656,2442,1458
116.32172393798828,2507,1458
420.46826171875,3110,1458
48.298221588134766,3368,1458
30.37555694580078,601,1460
252.2875518798828,673,1460
233.90802001953125,1594,1460
559.1892700195312,3305,1460
387.63555908203125,3852,1460
18.905872344970703,27,1461
1933.3236083984375,1939,1461
213.13648986816406,2191,1461
419.5433349609375,2360,1461
469.3501281738281,2423,1461
99.44925689697266,2430,1461
1034.360595703125,2755,1461
287.2964782714844,2767,1461
532.4278564453125,3070,1461
143.83694458007812,251,1463
121.764892578125,1991,1463
275.9986267089844,1295,1464
36.34767532348633,1474,1464
273.48187255859375,1423,1466
881.5300903320312,3451,1466
86.1041259765625,2380,1467
82.65928649902344,3125,1467
255.95587158203125,161,1469
997.3116455078125,492,1469
859.6066284179688,1542,1469
59.199703216552734,2615,1469
605.7599487304688,714,1470
15.257424354553223,2009,1470
123.40434265136719,2187,1470
17.939470291137695,1525,1471
633.2802734375,2963,1471
1783.260498046875,827,1472
1218.5672607421875,1554,1472
797.5167846679688,2061,1472
331.35357666015625,3673,1472
174.77809143066406,1133,1473
910.3755493164062,649,1474
248.323974609375,2064,1474
16.98213768005371,2395,1474
171.96176147460938,529,1475
26.097782135009766,1886,1475
58.35331726074219,2838,1476
10.391522407531738,3180,1476
42.51271057128906,3512,1476
790.006103515625,259,1477
182.32232666015625,3752,1477
14.147754669189453,1620,1478
473.03558349609375,1324,1479
1813.8104248046875,2593,1479
102.9343032836914,3936,1479
67.02073669433594,2145,1480
988.8170166015625,2615,1480
468.06610107421875,201,1481
533.4227294921875,1250,1481
646.778564453125,736,1482
315.4879150390625,1589,1482
15.29150676727295,3683,1483
310.5213928222656,1574,1484
16.093894958496094,4052,1484
172.1361541748047,11,1485
594.2164306640625,1412,1485
39.4250602722168,3128,1485
150.1619415283203,3943,1485
372.9377746582031,1036,1486
125.41448974609375,2145,1486
34.558189392089844,1672,1487
95.08129119873047,1644,1488
12.08491039276123,2597,1488
161.72377014160156,3139,1488
42.364349365234375,3323,1488
525.7005615234375,3631,1488
124.79985809326172,2542,1489
13.261837005615234,1298,1490
18.838315963745117,2956,1491
99.72386932373047,700,1492
27.886728286743164,885,1492
52.099609375,3052,1492
811.157470703125,695,1494
15.946686744689941,1957,1494
1155.0452880859375,1298,1495
467.8588562011719,1618,1495
1083.35205078125,729,1496
899.7684326171875,1207,1496
227.87062072753906,1503,1496
735.0535278320312,1663,1496
468.5768127441406,3481,1496
96.56253814697266,494,1497
11.200325012207031,781,1497
831.1967163085938,1389,1497
11.31171989440918,1700,1497
111.31124877929688,2061,1498
113.82028198242188,2351,1499
17.711349487304688,2496,1499
761.7647705078125,878,1501
2268.553955078125,971,1501
2699.731689453125,987,1501
24.879459381103516,1599,1501
37.63002014160156,2967,1501
840.843994140625,2991,1501
291.08026123046875,3502,1501
54.97246551513672,916,1502
26.85865020751953,1564,1502
527.5541381835938,520,1503
60.160621643066406,647,1503
14.358054161071777,1692,1503
10.392556190490723,2227,1503
656.0255737304688,2930,1505
146.94126892089844,175,1506
38.12407684326172,1153,1506
13.290193557739258,1445,1506
369.7332458496094,1883,1506
89.25977325439453,2474,1506
116.01103973388672,2745,1506
811.4852294921875,302,1507
599.58984375,790,1507
24.545623779296875,1110,1507
580.4931030273438,1347,1507
719.7283935546875,1396,1507
14.431039810180664,2109,1508
762.572021484375,482,1509
155.0420684814453,1195,1509
36.2663688659668,3412,1509
565.3759765625,3798,1509
24.242351531982422,850,1510
606.2407836914062,1066,1510
247.60076904296875,1624,1510
168.07675170898438,1892,1510
21.63180923461914,2193,1510
16.803220748901367,1059,1511
11.314398765563965,2244,1513
17.782602310180664,2525,1513
327.6036376953125,2818,1513
386.7151794433594,3106,1513
17.426633834838867,1195,1514
176.1859130859375,1337,1514
1151.2669677734375,1818,1514
2131.535888671875,3487,1514
111.40335845947266,810,1515
766.3229370117188,1897,1515
17.849515914916992,1937,1515
1347.6044921875,2094,1515
17.69695281982422,3525,1515
48.0843505859375,3856,1515
1595.1424560546875,805,1516
78.43167114257812,1826,1516
111.57742309570312,3588,1516
4943.771484375,1653,1517
812.8614501953125,145,1518
18.703563690185547,397,1518
18.778766632080078,1533,1518
276.7067565917969,2588,1518
823.9398803710938,2688,1518
72.8597412109375,2849,1518
44.2615966796875,1580,1519
305.7780456542969,2707,1519
50.483402252197266,3747,1519
27.67131805419922,1431,1520
198.2035369873047,2051,1521
76.18345642089844,1142,1522
37.149513244628906,2182,1522
893.4195556640625,3037,1522
45.50181198120117,1197,1523
79.66490936279297,2205,1523
478.89208984375,2745,1523
115.89009094238281,3747,1523
11.958525657653809,737,1524
79.61307525634766,1993,1524
22.12382698059082,1729,1525
29.248960494995117,3055,1525
141.61431884765625,419,1526
177.6952667236328,1569,1526
22.77987289428711,252,1528
80.46770477294922,1272,1528
248.69049072265625,2444,1528
198.6637420654297,283,1529
6530.18896484375,1773,1529
276.4911193847656,2167,1529
872.912109375,399,1530
24.954153060913086,3247,1530
332.4700622558594,1092,1531
24.106998443603516,325,1533
46.09016418457031,1408,1533
152.78598022460938,2044,1533
11.86297607421875,592,1534
12.2431640625,2484,1534
110.7837905883789,709,1535
12.473482131958008,1314,1535
19.782499313354492,1407,1536
35.54537582397461,3392,1536
862.0353393554688,3619,1536
51.475486755371094,1696,1537
13.449973106384277,2067,1537
56.028621673583984,2842,1537
943.7730712890625,3800,1537
393.31793212890625,2133,1538
67.92574310302734,218,1539
23.244590759277344,1368,1539
927.6978149414062,1933,1539
3445.73779296875,2990,1539
595.7198486328125,3520,1539
865.7481079101562,3581,1539
478.4769592285156,755,1540
238.8255157470703,2086,1540
325.91558837890625,2384,1540
1590.120849609375,2697,1540
709.7794189453125,883,1541
275.1015625,1471,1541
1076.4427490234375,1745,1541
423.1025695800781,2004,1541
273.99786376953125,3757,1541
26.17812156677246,1755,1542
841.9609375,1799,1542
197.7595672607422,1804,1542
79.66200256347656,2343,1542
132.8595733642578,749,1543
28.186201095581055,1083,1543
66.5888900756836,829,1544
145.76719665527344,1850,1544
700.7733154296875,2400,1544
21.01137351989746,2930,1544
938.0894165039062,2081,1545
938.895751953125,1472,1546
59.01045608520508,2233,1546
77.79054260253906,2453,1546
271.67193603515625,1424,1547
1438.7679443359375,1436,1547
100.72248077392578,1948,1547
332.0165100097656,3070,1547
20.54854393005371,45,1548
504.4050598144531,169,1548
1023.4813232421875,248,1548
73.25608825683594,1821,1548
240.85189819335938,2950,1548
62.85614776611328,1416,1550
317.2198181152344,3103,1550
1191.7608642578125,642,1551
1188.7640380859375,1064,1551
730.9965209960938,952,1552
607.8280639648438,1405,1552
564.7217407226562,1577,1552
226.04603576660156,1715,1552
944.349853515625,2546,1552
787.2660522460938,3385,1552
34.37180709838867,478,1553
12.191535949707031,1496,1553
779.15380859375,1556,1553
38.14192199707031,3891,1553
204.32493591308594,541,1554
468.76348876953125,2520,1554
2094.39794921875,3106,1554
158.95587158203125,3941,1554
159.525634765625,2241,1556
31.723356246948242,3784,1556
17.6292781829834,940,1557
53.81908416748047,3257,1557
26.532684326171875,1881,1558
67.9823226928711,1276,1559
1174.919921875,2358,1559
38.92097473144531,1020,1560
3553.2080078125,3346,1560
84.08651733398438,2110,1561
447.0271911621094,2198,1561
136.4524688720703,258,1562
1681.9637451171875,421,1562
45.83051300048828,1131,1562
34.52799606323242,1578,1562
24.282428741455078,1845,1562
841.9664916992188,3998,1562
239.25050354003906,3454,1563
23.77873992919922,712,1564
11.464105606079102,3562,1564
1033.3165283203125,160,1565
826.818115234375,3332,1565
29.631254196166992,1208,1566
1528.1158447265625,2424,1566
37.53431701660156,3531,1566
369.0475769042969,3719,1566
12.68205451965332,3324,1567
517.7296142578125,512,1568
108.01141357421875,1371,1568
62.001033782958984,3118,1568
834.6505737304688,1026,1569
1036.7142333984375,1133,1569
423.2754211425781,1493,1569
96.97112274169922,1849,1569
101.72321319580078,2219,1569
207.00730895996094,2346,1569
60.503299713134766,3342,1569
13.540830612182617,2024,1571
24.676809310913086,3466,1571
21.00016212463379,382,1572
30.503849029541016,2510,1572
771.0823974609375,2865,1572
558.7308959960938,1538,1573
18.03557014465332,2661,1573
51.796836853027344,2313,1574
109.22500610351562,2402,1574
24.181474685668945,395,1575
84.06533813476562,2725,1575
12.487503051757812,2066,1576
76.78450775146484,3572,1576
141.51718139648438,121,1577
372.1499938964844,983,1577
15.414546012878418,1079,1577
95.5101089477539,1740,1577
748.6956176757812,1937,1577
18.06624984741211,4014,1577
47.32728958129883,576,1579
197.92225646972656,2472,1579
296.023193359375,2526,1579
1117.185546875,2721,1579
811.1875610351562,984,1580
770.9764404296875,1224,1580
359.3678283691406,1261,1580
69.4214096069336,1265,1580
1134.6466064453125,716,1581
729.1248168945312,2539,1583
161.7955322265625,2902,1583
196.66476440429688,3294,1583
27.15188980102539,96,1584
11.832112312316895,631,1584
51.40265655517578,2027,1584
14.610569953918457,3916,1584
198.70001220703125,2184,1585
81.37145233154297,1665,1586
1437.036376953125,1751,1586
29.38091468811035,2393,1586
20.352453231811523,356,1587
15.488506317138672,1568,1587
736.3171997070312,1593,1587
12.890294075012207,3163,1587
12.99868392944336,3877,1587
38.61496353149414,614,1588
184.43699645996094,1884,1588
165.90567016601562,2616,1588
662.8323364257812,558,1590
40.21148681640625,2770,1590
185.14547729492188,3256,1590
164.42990112304688,1430,1591
12.771251678466797,1633,1591
31.207305908203125,3048,1591
10.359822273254395,2758,1592
704.1281127929688,3659,1593
22.4914493560791,1871,1594
1292.8468017578125,3280,1594
265.36328125,3582,1594
325.4396057128906,3606,1594
332.7538146972656,455,1595
34.49081039428711,994,1595
364.8019714355469,1614,1595
54.75202941894531,1861,1595
11.256560325622559,2322,1595
566.6077880859375,231,1596
31.107685089111328,1753,1596
423.78564453125,2155,1596
515.13916015625,2273,1596
2662.68212890625,3210,1596
1111.5523681640625,1159,1597
112.140625,3013,1597
153.19447326660156,3823,1597
447.94366455078125,1596,1598
11.155917167663574,1820,1598
1017.1076049804688,3040,1598
87.18406677246094,3060,1598
65.31172180175781,3865,1598
976.0875854492188,1267,1599
28.919761657714844,1637,1599
19.428457260131836,2492,1599
310.584716796875,2839,1599
14.81791877746582,363,1600
143.41883850097656,2393,1600
847.2409057617188,749,1601
327.94696044921875,1464,1601
232.69793701171875,2037,1601
81.44487762451172,2978,1601
346.9110107421875,1278,1602
27.514610290527344,2189,1602
844.3037109375,2672,1602
526.0266723632812,3104,1603
437.7132873535156,2252,1604
1731.3775634765625,308,1605
363.8377990722656,1332,1605
18.452592849731445,1073,1606
967.3604736328125,1287,1606
3181.552001953125,1695,1606
223.14785766601562,1341,1607
265.70318603515625,1734,1607
921.5166015625,2109,1607
1201.1951904296875,2708,1607
11.127402305603027,377,1608
18.656421661376953,1324,1608
548.7902221679688,1880,1608
662.3480224609375,2270,1608
55.7282600402832,2616,1608
15.362638473510742,1597,1609
