1294.248345  86.000000  	 ThI 
1293.876634  315.000000 	 ThI 
1293.708843  169.000000 	 ThII
1293.673219  72000.000000 	 ArI 
1293.564269  87.000000  	 ThI 
1292.942616  106.000000 	 ThII
1292.455850  151.000000 	 ThI 
1292.282448  360.000000 	 ThI 
1292.051095  308.000000 	 ThI 
1290.653771  230.000000 	 ArI 
1290.377243  160.000000 	 ThI 
1290.238722  740.000000 	 ThI 
1289.171143  119.000000 	 ThI 
1287.704718  57.000000  	 ThI 
1287.689662  250.000000 	 ArI 
1287.622793  217.000000 	 ThI 
1287.032759  63.000000  	 ThI 
1287.016057  4500.000000 	 ThI 
1286.516254  1050.000000 	 ThI 
1285.057410  250.000000 	 Ar   
1284.525921  48.000000  	 ThI 
1284.140496  145.000000 	 ThI 
1283.912280  100.000000 	 ArI 
1283.824144  94.000000  	 ThI 
1283.405176  248.000000 	 ThI 
1283.031172  325.000000 	 ThI 
1282.693385  130.000000 	 ArI 
1281.698716  780.000000 	 ArI 
1280.624187  259000.000000 	 ArI 
1280.345271  113.000000 	 ThI 
1279.896969  610.000000 	 ArI 
1279.504510  260.000000 	 ArI 
1278.627446  1020.000000 	 ArII
1278.578058  47.000000  	 ThI 
1278.554893  78.000000  	 ThI 
1278.507162  910.000000 	 ThI 
1277.667539  36.000000  	 ThI 
1277.632361  820.000000 	 ArI 
1276.943443  460.000000 	 ArI 
1276.558615  2340.000000 	 ThI 
1274.971872  43000.000000 	 ArI 
1274.698982  139.000000 	 ThI 
1273.705879  206.000000 	 ThI 
1273.690112  62000.000000 	 ArI 
1273.589277  200.000000 	 ArII
1272.638894  152.000000 	 ThI 
1272.427877  45.000000  	 ThI 
1271.371953  63.000000  	 Th   
1271.329474  500.000000 	 ThI 
1271.280374  1070.000000 	 ThI 
1270.575708  266000.000000 	 ArI 
1270.043283  80.000000  	 ArI 
1269.488860  306.000000 	 ThI 
1269.351566  90.000000  	 ThI 
1268.893346  76.000000  	 ThI 
1268.828720  200.000000 	 ThII
1268.668183  73.000000  	 ThII
1268.362657  670.000000 	 ArII
1267.741873  126.000000 	 ThI 
1267.440536  114.000000 	 Th   
1267.222970  105.000000 	 ThI 
1266.475982  570.000000 	 ArI 
1265.380158  1240.000000 	 ArI 
1265.341058  48.000000  	 ArI 
1265.270950  106.000000 	 Th   
1265.184379  65.000000  	 ThI 
1264.999398  15500.000000 	 ThII
1264.915039  900.000000 	 ThI 
1264.580215  104.000000 	 ThII
1264.483649  217.000000 	 ThI 
1264.193898  4600.000000 	 ArI 
1263.959962  1240.000000 	 ThI 
1263.600128  215.000000 	 ThI 
1262.507166  8900.000000 	 ArI 
1262.381979  330.000000 	 ArII
1262.096549  56.000000  	 Th   
1262.064978  38.000000  	 ThI 
1261.383736  152.000000 	 ThI 
1260.809153  134.000000 	 ThI 
1259.965561  3220.000000 	 ArI 
1259.814490  150.000000 	 ArI 
1259.133043  430.000000 	 ThI 
1258.666453  67.000000  	 ThI 
1258.367721  98.000000  	 ThI 
1258.353564  61.000000  	 ThI 
1257.513059  171.000000 	 ThI 
1257.185554  105.000000 	 Th   
1256.726882  57.000000  	 ThI 
1256.608251  64.000000  	 ThI 
1256.498927  98.000000  	 ThI 
1256.460184  62.000000  	 ThI 
1256.228617  64.000000  	 ThI 
1255.776255  6800.000000 	 ArI 
1255.646250  860.000000 	 ThI 
1255.623019  520.000000 	 ThI 
1254.916606  240.000000 	 ArI 
1254.439603  103.000000 	 ThI 
1253.065751  81.000000  	 Th   
1252.269190  46.000000  	 ThI 
1252.161779  256.000000 	 ThI 
1251.181553  183.000000 	 ThI 
1250.618884  175.000000 	 ThI 
1250.311015  119.000000 	 Th   
1249.208985  62.000000  	 ThI 
1249.107942  495000.000000 	 ArI 
1248.070921  4000.000000 	 ThI 
1247.971313  307.000000 	 ThI 
1247.777521  135.000000 	 ThI 
1247.263885  1040.000000 	 ThI 
1246.845885  280.000000 	 ThI 
1246.555968  143.000000 	  ?    
1246.438191  570.000000 	 ThI 
1245.952231  298000.000000 	 ArI 
1245.792088  207.000000 	 ThI 
1245.666730  138.000000 	 ThI 
1245.089679  1720.000000 	 ThI 
1244.975171  35.000000  	 ThI 
1244.879220  300.000000 	 ThI 
1244.541258  1250.000000 	 ThI 
1244.404380  55.000000  	 ThI 
1244.319897  72.000000  	 ThI 
1244.272599  555000.000000 	 ArI 
1243.398533  46.000000  	 Th   
1243.267999  78.000000  	 ThI 
1242.569314  600.000000 	 ThI 
1242.342311  1360.000000 	 ArI 
1242.278789  12800.000000 	 ArI 
1242.255793  150.000000 	 ThI 
1241.855627  2130.000000 	 ThI 
1240.958254  99.000000  	 ThI 
1240.704548  1150.000000 	 Ar   
1240.622150  409000.000000 	 ArI 
1240.123963  340.000000 	 ThI 
1238.519927  350.000000 	 ThI 
1238.167253  66.000000  	 ThI 
1238.107390  1020.000000 	 ArI 
1237.588136  104.000000 	 ThII
1237.538513  107.000000 	 ThI 
1236.764502  44.000000  	 ThI 
1236.300691  180.000000 	 ThI 
1235.967355  46000.000000 	 ArI 
1235.920231  3550.000000 	 ArI 
1235.535967  310.000000 	 ThI 
1235.286014  101.000000 	 ThI 
1234.677114  101000.000000 	 ArI 
1234.486821  80.000000  	 Th   
1234.137356  5800.000000 	 ThI 
1233.417306  50.000000  	 ThI 
1233.257375  128.000000 	 ThI 
1233.185744  79.000000  	 ThI 
1232.448622  264.000000 	 ThI 
1232.141905  410.000000 	 ThI 
1232.028326  139.000000 	 ThI 
1231.974155  56.000000  	 ThI 
1231.609696  145.000000 	 ThI 
1231.342771  220.000000 	 ThI 
1229.928474  33.000000  	 ThI 
1229.834950  101.000000 	 ThI 
1229.631780  44.000000  	 ThI 
1227.744929  200.000000 	 ArI 
1227.721279  103.000000 	 ThI 
1227.475698  134.000000 	 ThI 
1226.679338  48.000000  	 ThI 
1226.560250  78.000000  	 ThI 
1226.526145  120.000000 	 ThI 
1226.009312  138.000000 	 ThI 
1225.253449  800.000000 	 ThI 
1224.883518  284.000000 	 ThI 
1224.832914  85.000000  	 ThII
1224.067802  45.000000  	 ThI 
1223.989444  107.000000 	 ThI 
1223.829328  49.000000  	 ThI 
1223.772371  1200.000000 	 ArI 
1223.654474  2660.000000 	 ThI 
1223.529113  11500.000000 	 ThI 
1223.268435  56.000000  	 ThI 
1222.994702  70.000000  	 ThI 
1222.952572  1050.000000 	 ThI 
1222.712601  83.000000  	 ThI 
1221.975728  43.000000  	 ThI 
1221.633801  98.000000  	 ArI 
1221.520807  158.000000 	 ThI 
1221.080241  144.000000 	 ThI 
1221.023311  4000.000000 	 ThI 
1219.749979  930.000000 	 ThII
1219.220341  55.000000  	 ThI 
1218.535212  234.000000 	 ThI 
1218.177934  134.000000 	 ThI 
1218.093443  157.000000 	 Th   
1217.514530  730.000000 	 ThI 
1217.506353  209.000000 	 ThI 
1217.114835  256.000000 	 ThI 
1216.791509  360.000000 	 ArII
1216.575175  490.000000 	 ThI 
1215.469109  7800.000000 	 ArI 
1215.271417  580.000000 	 ArI 
1214.963889  115.000000 	 Th   
1214.427107  420.000000 	 ThI 
1214.406755  45.000000  	 ThI 
1214.306136  157000.000000 	 ArI 
1214.233861  52.000000  	 ThI 
1213.533486  277.000000 	 ThI 
1213.274273  2000.000000 	 ThI 
1213.222347  82.000000  	 ThI 
1213.061957  7100.000000 	 ThI 
1212.973725  1740.000000 	 ThI 
1212.575641  650.000000 	 ArII
1212.295856  480.000000 	 ThI 
1211.564113  207000.000000 	 ArI 
1211.274729  240.000000 	 ThI 
1211.262390  75.000000  	 ThI 
1210.308888  110.000000 	 ThI 
1209.287156  920.000000 	 ArII
1209.067737  80.000000  	 ThII
1208.552233  87.000000  	 ThI 
1207.883911  48.000000  	 ThI 
1207.796656  166.000000 	 ThI 
1206.957482  120.000000 	 ArII
1206.483934  80.000000  	 ThI 
1205.455758  48.000000  	 ThI 
1204.623867  52.000000  	 ThI 
1204.154062  75.000000  	 ThI 
1204.093107  430.000000 	 ThI 
1202.994093  17600.000000 	 ArI 
1202.338230  91.000000  	 ThI 
1202.200521  6100.000000 	 ThI 
1202.133933  860.000000 	 ThI 
1201.923294  370.000000 	 ThI 
1201.114634  240.000000 	 ThII
1200.923510  51.000000  	 ThI 
1198.794805  1720.000000 	 ThII
1197.741146  69.000000  	 ThI 
1196.484265  39.000000  	 ThI 
1196.341669  53.000000  	 ThII
1195.533652  1170.000000 	 ThI 
1194.988196  71.000000  	 ThI 
1194.868570  56.000000  	 ThI 
1194.862832  4500.000000 	 ThI 
1194.713525  15500.000000 	 ArI 
1194.654753  28700.000000 	 ArI 
1194.539492  2080.000000 	 ThI 
1194.390500  7300.000000 	 ThI 
1192.846675  60.000000  	 ThI 
1191.984477  306.000000 	 ThI 
1191.476705  209.000000 	 ThII
1191.311626  79.000000  	 ThI 
1190.309108  500.000000 	 ThI 
1189.988947  4000.000000 	 ArI 
1189.819821  240.000000 	 ThI 
1189.207462  74.000000  	 ThI 
1189.060571  71.000000  	 ThI 
1188.933408  130.000000 	 ThII
1188.778309  1380.000000 	 ThI 
1188.773336  12000.000000 	 ArI 
1188.602415  172.000000 	 ThI 
1188.323698  1740.000000 	 ArI 
1188.186033  110.000000 	 ThI 
1187.809770  1000.000000 	 ArII
1187.787153  187.000000 	 ThI 
1187.745309  127.000000 	 ThII
1187.710564  252.000000 	 ThI 
1187.388049  89.000000  	 ThI 
1187.161508  460.000000 	 ThI 
1186.888734  253.000000 	 ThII
1186.749388  6500.000000 	 ThI 
1186.543998  105.000000 	 ThI 
1186.162708  1440.000000 	 ThI 
1184.292899  54.000000  	 ThII
1184.042050  200.000000 	 ThI 
1183.817471  167.000000 	 ThI 
1183.297149  630.000000 	 ThI 
1183.287541  2030.000000 	 ThI 
1183.081746  400.000000 	 ThI 
1182.814020  95.000000  	 ThI 
1182.587170  740.000000 	 ThI 
1182.507232  87.000000  	 ThI 
1182.177977  125.000000 	 ThI 
1181.515632  164.000000 	 ThI 
1181.054218  81.000000  	 ThII
1180.784791  3250.000000 	 ThI 
1180.734192  420.000000 	 ThI 
1180.533944  85.000000  	 ThI 
1179.628941  54.000000  	 ThI 
1179.587127  143.000000 	 ThI 
1179.360618  46.000000  	 ThI 
1178.275012  100.000000 	 ThI 
1178.034339  48.000000  	   ?   
1177.963622  320.000000 	 ThII
1177.838939  1100.000000 	 ThI 
1176.987410  122.000000 	 ThI 
1176.475696  51.000000  	 ThI 
1176.048525  92.000000  	 Th   
1173.644258  18400.000000 	 ArI 
1173.254381  86.000000  	 ThI 
1172.649173  131.000000 	 ThI 
1172.568996  64.000000  	 ThI 
1172.382917  310.000000 	 Th   
1172.269685  31300.000000 	 ArI 
1171.709533  95.000000  	 ThI 
1171.542323  340.000000 	 ThI 
1171.141152  1480.000000 	 ArI 
1170.665651  7500.000000 	 ThI 
1170.202885  320.000000 	 ThI 
1169.846121  104.000000 	 ThI 
1169.747909  209.000000 	 ThI 
1169.719969  83.000000  	 ThI 
1169.080302  3080.000000 	 ArI 
1168.610842  74.000000  	 ThI 
1168.168306  2840.000000 	 ArI 
1168.150321  80.000000  	 ThI 
1167.190430  148000.000000 	 ArI 
1167.083273  2240.000000 	 ThI 
1166.610656  211.000000 	 ThI 
1166.436776  310.000000 	 ThI 
1166.197391  168.000000 	 ThI 
1166.044898  90.000000  	 ThI 
1165.168984  92.000000  	 ThI 
1164.438147  96.000000  	 ThI 
1163.977088  142.000000 	 ThI 
1163.968336  69.000000  	 ThI 
1163.933518  330.000000 	 ThI 
1163.778651  620.000000 	 ThI 
1163.552554  58.000000  	 ThI 
1163.513903  119.000000 	 ThII
1162.137090  304.000000 	 ThI 
1162.063970  3180.000000 	 ThI 
1161.838503  124.000000 	 ThI 
1161.649094  220.000000 	 ThI 
1161.308841  211.000000 	 ThI 
1160.864540  360.000000 	 ThI 
1160.576614  180.000000 	 ThI 
1160.017191  135.000000 	 ThI 
1159.915837  4400.000000 	 ThI 
1159.312558  690.000000 	 ThI 
1158.588215  69.000000  	 Th   
1158.447557  112.000000 	 ThI 
1158.356049  3860.000000 	 ArI 
1158.301002  260.000000 	 ThI 
1158.228490  210.000000 	 ArI 
1158.142385  130.000000 	 ThI 
1157.868370  540.000000 	 ThI 
1157.681821  58.000000  	 ThI 
1157.464651  2110.000000 	 ThI 
1156.137663  350.000000 	 ThI 
1156.049812  340.000000 	 ThII
1155.477386  90.000000  	 ThI 
1154.697583  114.000000 	 ThI 
1153.922535  213.000000 	 ThI 
1153.409096  265.000000 	 ThI 
1153.005297  2320.000000 	 Th   
1152.961253  940.000000 	 ThI 
1152.053758  90.000000  	 ThI 
1151.960634  1430.000000 	 ThI 
1151.944365  80.000000  	 ThI 
1151.811284  710.000000 	 ThI 
1151.595330  100.000000 	 ThI 
1151.521069  320.000000 	 ThI 
1151.470987  8900.000000 	 ThI 
1151.442853  94.000000  	 ThI 
1151.317312  510.000000 	 ThI 
1150.922068  56.000000  	 ThI 
1150.533052  440.000000 	 ThI 
1150.462531  850.000000 	 ThI 
1149.720937  149.000000 	 ThI 
1149.302962  1150.000000 	 ThI 
1149.125400  138000.000000 	 ArI 
1148.192024  130.000000 	 ThI 
1147.921537  129.000000 	 ThI 
1147.889345  360.000000 	 ThI 
1147.595716  155.000000 	 ThI 
1147.173491  340.000000 	 ThI 
1147.068503  14900.000000 	 ArI 
1146.817667  1920.000000 	 ThI 
1146.791858  213.000000 	 ThI 
1146.159195  82.000000  	 ThI 
1145.867868  77.000000  	 ThI 
1144.754937  91.000000  	 ThI 
1144.588061  90.000000  	 ThI 
1144.496470  43000.000000 	 ArI 
1143.597946  199.000000 	 ThI 
1143.572156  780.000000 	 ThI 
1143.283618  4100.000000 	 ThI 
1142.316520  55.000000  	 ThI 
1142.281824  85.000000  	 ThI 
1142.043016  360.000000 	 ThI 
1140.175723  1470.000000 	 ArI 
1139.682073  19500.000000 	 ArI 
1138.935177  1770.000000 	 ThI 
1138.758653  450.000000 	 ThI 
1138.703698  480.000000 	 ThI 
1137.783551  470.000000 	 ThII
1137.441064  45.000000  	 ThI 
1137.219691  130.000000 	 ThI 
1136.942741  140.000000 	 ThI 
1136.417590  127.000000 	 ArII
1136.167351  210.000000 	 ThI 
1136.160728  470.000000 	 ThI 
1135.971481  71.000000  	 ThI 
1135.782253  26600.000000 	 ThI 
1135.522962  188.000000 	 ThI 
1135.502797  4700.000000 	 ThI 
1135.318318  170.000000 	 ThI 
1134.959421  90.000000  	 ThI 
1134.682147  1790.000000 	 ThI 
1134.596168  380.000000 	 ThI 
1133.514560  780.000000 	 ThI 
1133.447739  65.000000  	 ThI 
1133.352640  2250.000000 	 ThI 
1133.007180  310.000000 	 ThI 
1132.949865  70.000000  	 ThI 
1132.550019  171.000000 	 ThI 
1132.476283  210.000000 	 ThI 
1132.434590  181.000000 	 ThI 
1131.451440  100.000000 	 ThI 
1131.040676  370.000000 	 ThI 
1130.688178  1980.000000 	 ThI 
1130.663819  480.000000 	 ThI 
1130.422393  96.000000  	 ThI 
1130.069547  119.000000 	 ThI 
1130.063098  68.000000  	 ThI 
1129.273378  258.000000 	 ThI 
1128.844072  94.000000  	 ThI 
1127.990145  1070.000000 	 ThI 
1127.942393  209.000000 	 ThI 
1127.665364  650.000000 	 ThI 
1126.601760  230.000000 	 Th   
1126.322243  110.000000 	 ThI 
1126.206546  910.000000 	 ThI 
1126.120635  620.000000 	 ThII
1125.817135  233.000000 	 ThI 
1125.658636  1380.000000 	 ArII
1125.142918  980.000000 	 ArI 
1124.976572  110.000000 	 ThI 
1124.849220  202.000000 	 ThI 
1124.744603  120.000000 	 ThI 
1124.739416  130.000000 	 ThII
1124.205747  126.000000 	 ThI 
1123.675122  216.000000 	 ThI 
1123.332939  49000.000000 	 ThI 
1123.285895  49.000000  	 Th   
1122.860335  420.000000 	 ThI 
1122.731217  130.000000 	 ThII
1122.424817  150.000000 	 ThI 
1121.872272  136.000000 	 ThI 
1120.864613  1290.000000 	 ThI 
1120.689809  92.000000  	 ThI 
1119.377628  710.000000 	 ThI 
1119.275066  200.000000 	 ThI 
1118.898806  2990.000000 	 ThI 
1118.590016  171.000000 	 ThI 
1118.376670  91.000000  	 ThI 
1118.216032  380.000000 	 ThI 
1117.633621  190.000000 	 ArII
1116.515381  460.000000 	 ThI 
1116.061127  96.000000  	 ThI 
1114.292714  340.000000 	 ThI 
1114.201944  62.000000  	 ThI 
1114.186762  710.000000 	 ThI 
1113.751817  105.000000 	 ThI 
1113.692626  1620.000000 	 ArI 
1113.133487  2140.000000 	 ThI 
1112.858658  840.000000 	 ThI 
1112.778721  200.000000 	 ThI 
1112.706497  390.000000 	 ThI 
1112.180856  1510.000000 	 ArI 
1111.719765  450.000000 	 ThI 
1110.949233  7300.000000 	 ArI 
1110.484345  1960.000000 	 ThI 
1110.182357  172.000000 	 ThI 
1109.752995  121.000000 	 ThI 
1109.519382  170.000000 	 ThI 
1109.376712  430.000000 	 ThI 
1108.190328  33600.000000 	 ArI 
1107.783801  1990.000000 	 ThI 
1107.676318  340.000000 	 ThI 
1107.450777  110.000000 	 ThI 
1106.003635  710.000000 	 ThI 
1105.801372  840.000000 	 ThI 
1105.492146  8600.000000 	 ThI 
1105.399976  62.000000  	 ThI 
1104.924489  1110.000000 	 ThI 
1104.617104  380.000000 	 ThI 
1104.601010  203.000000 	 ThI 
1104.131308  200.000000 	 ThI 
1103.933970  1030.000000 	 ThI 
1103.462510  158.000000 	 ThI 
1103.110484  110.000000 	 ThI 
1102.999530  105.000000 	 Th   
1102.661405  140.000000 	 ThI 
1102.478642  600.000000 	 ThI 
1101.986285  42.000000  	 ThI 
1101.980299  1230.000000 	 ThI 
1100.480664  450.000000 	 ThI 
1100.390944  99.000000  	 ThI 
1099.322103  160.000000 	 ThI 
1098.664024  1380.000000 	 ThI 
1098.620926  105.000000 	 ThI 
1098.598996  193.000000 	 ThI 
1098.591707  540.000000 	 ThI 
1097.952010  58.000000  	 ThI 
1096.825375  51.000000  	 ThI 
1096.698146  130.000000 	 ThI 
1096.588626  3520.000000 	 ThI 
1095.864050  111.000000 	 Th   
1095.372728  16300.000000 	 ArI 
1095.114974  460.000000 	 ThI 
1095.086719  970.000000 	 ArI 
1094.543301  430.000000 	 ThI 
1094.540138  160.000000 	 ThI 
1094.524274  3400.000000 	 ThII
1094.462069  190.000000 	 ThII
1094.190740  140.000000 	 ThI 
1093.019154  65.000000  	 ThI 
1092.747764  74.000000  	 ThII
1092.671204  135.000000 	 ThI 
1092.643649  700.000000 	 ArII
1091.656852  390.000000 	 ThI 
1091.431450  260.000000 	 ThI 
1090.417495  1040.000000 	 ThI 
1089.785736  110.000000 	 ThI 
1089.534645  2840.000000 	 ArI 
1089.326648  740.000000 	 ThI 
1088.555408  129.000000 	 ThI 
1088.392310  19200.000000 	 ArI 
1087.294079  1200.000000 	 ThI 
1087.031669  80.000000  	 ArII
1086.992605  128.000000 	 ThI 
1086.757043  180.000000 	 ThI 
1086.547826  780.000000 	 ThI 
1086.405313  1600.000000 	 ArI 
1086.032957  175.000000 	 ThI 
1085.643082  240.000000 	 ThI 
1084.737455  690.000000 	 ThI 
1083.822543  97.000000  	 ThI 
1083.714085  450.000000 	 ThI 
1082.318786  250.000000 	 ArI 
1082.304307  570.000000 	 ThII
1081.653246  680.000000 	 ThI 
1081.635577  4300.000000 	 ThI 
1081.586001  910.000000 	 ArII
1081.524097  1320.000000 	 ThI 
1081.030419  390.000000 	 ThI 
1080.997406  350.000000 	 ArI 
1080.748222  180.000000 	 ThI 
1080.687593  1450.000000 	 ThI 
1080.549159  103.000000 	 ThI 
1080.311619  1080.000000 	 ThI 
1080.300646  2600.000000 	 ThI 
1079.701899  130.000000 	 ThII
1078.931942  490.000000 	 ThI 
1078.886498  920.000000 	 ThI 
1078.204885  280.000000 	 ThI 
1077.993219  1340.000000 	 ThI 
1077.728832  100.000000 	 ThI 
1077.632018  3900.000000 	 ArI 
1077.538530  360.000000 	 ThI 
1077.333405  1090.000000 	 ArI 
1076.209308  5600.000000 	 ArI 
1075.727580  2060.000000 	 ThI 
1075.541588  260.000000 	 ThI 
1075.480849  86.000000  	 Th   
1075.243439  220.000000 	 ThI 
1075.237277  310.000000 	 ThI 
1074.730966  380.000000 	 ThI 
1074.475646  280.000000 	 Th   
1073.679564  4200.000000 	 ArI 
1073.518365  1620.000000 	 ThI 
1072.986492  52000.000000 	 ThI 
1072.835658  3830.000000 	 ThI 
1072.686147  1470.000000 	 ThII
1072.516808  300.000000 	 ArI 
1071.572308  2370.000000 	 ArI 
1070.657782  148.000000 	 Th   
1070.391813  5800.000000 	 ArI 
1070.328629  187.000000 	 ThI 
1069.310115  111.000000 	 ThI 
1068.633168  3420.000000 	 ArI 
1068.469949  46000.000000 	 ArI 
1068.128892  370.000000 	 ThI 
1067.648985  316000.000000 	 ArI 
1067.141468  210.000000 	 ThI 
1066.715373  2600.000000 	 ThI 
1066.377670  130.000000 	 ThII
1065.740978  100.000000 	 Th   
1065.257141  109.000000 	 ThI 
1064.943208  290.000000 	 ThI 
1064.323543  65.000000  	 ThI 
1064.103737  220.000000 	 ArII
1063.719556  180.000000 	 ArI 
1063.275267  200.000000 	 ThI 
1062.545407  290.000000 	 ThI 
1061.791092  1110.000000 	 ThI 
1061.629098  820.000000 	 ThI 
1061.285964  160.000000 	 ThI 
1061.000978  101.000000 	 ThI 
1060.836513  720.000000 	 ThI 
1060.424134  161.000000 	 ThI 
1060.349697  120.000000 	 ThI 
1059.980918  160.000000 	 ThI 
1059.768012  180.000000 	 ThI 
1059.424935  220.000000 	 ThI 
1058.999791  350.000000 	 ThI 
1058.982397  81.000000  	 ThI 
1058.792167  230.000000 	 ThI 
1058.461272  100.000000 	 ThI 
1058.457967  120.000000 	 ThI 
1057.925505  220.000000 	 ThI 
1057.007523  103.000000 	 ThI 
1056.819902  11800.000000 	 ThI 
1056.607906  170.000000 	 Th   
1055.934207  8900.000000 	 ThI 
1055.772803  1000.000000 	 ThI 
1055.677453  130.000000 	 ThI 
1054.818117  190.000000 	 ThI 
1054.567198  190.000000 	 Th   
1054.384214  1890.000000 	 ThI 
1054.310252  180.000000 	 ThI 
1053.975031  200.000000 	 ThI 
1053.626913  490.000000 	 ThI 
1053.287012  440.000000 	 Th   
1053.221205  2690.000000 	 ArI 
1053.067045  3580.000000 	 ThI 
1053.001404  146.000000 	 ThI 
1052.872221  1080.000000 	 ThI 
1052.239260  230.000000 	 ArII
1052.106677  440.000000 	 ThI 
1051.508455  3370.000000 	 ThI 
1051.241462  110.000000 	 ThI 
1050.938084  9600.000000 	 ArI 
1050.899917  670.000000 	 ArI 
1050.546653  730.000000 	 ThI 
1050.136833  4600.000000 	 ThI 
1049.847924  150.000000 	 ThI 
1049.771527  5800.000000 	 ThI 
1049.513229  5500.000000 	 ThI 
1049.029829  140.000000 	 ThI 
1048.623783  260.000000 	 ThI 
1048.090491  80000.000000 	 ArI 
1048.056701  111.000000 	 ThI 
1047.292221  570000.000000 	 ArI 
1047.004897  1100.000000 	 ArII
1046.258652  1140.000000 	 ThI 
1045.330539  1340.000000 	 ThI 
1044.337036  220.000000 	 ArII
1044.236609  720.000000 	 ThI 
1043.972367  380.000000 	 ThI 
1043.795390  720.000000 	 ThI 
1043.774635  180.000000 	 ThI 
1043.696668  130.000000 	 ThI 
1043.252802  680.000000 	 ThII
1042.697645  90.000000  	 ThI 
1042.665214  92.000000  	 ThII
1042.243353  1390.000000 	 ThII
1042.073032  90.000000  	 ThI 
1041.584479  1010.000000 	 ThI 
1041.535585  70.000000  	 ThI 
1041.328268  270.000000 	 ThI 
1041.134918  90.000000  	 ThI 
1040.590241  210.000000 	 ThI 
1040.424671  170.000000 	 ThI 
1039.034155  200.000000 	 ThI 
1038.166316  80.000000  	 ThI 
1038.098452  220.000000 	 ThI 
1038.033183  180.000000 	 ThI 
1037.236737  1180.000000 	 ThI 
1036.579921  150.000000 	 ThI 
1036.284045  120.000000 	 ThII
1036.100626  660.000000 	 ThI 
1035.316778  260.000000 	 ThI 
1035.188414  2130.000000 	 ThI 
1034.937192  370.000000 	 ThI 
1034.711573  170.000000 	 ThI 
1033.775706  300.000000 	 ThI 
1033.555581  9100.000000 	 ArI 
1032.018668  120.000000 	 ThI 
1031.971797  1800.000000 	 ThI 
1031.772005  250.000000 	 ThI 
1031.194798  2070.000000 	 ArI 
1031.136927  2910.000000 	 ThI 
1030.690086  220.000000 	 ThI 
1030.398964  520.000000 	 ThII
1030.269514  66.000000  	 ThI 
1029.586984  930.000000 	 ThI 
1029.181113  290.000000 	 ThII
1028.830410  80.000000  	 ThI 
1028.593405  1930.000000 	 ThI 
1028.167661  71.000000  	 ThI 
1028.116244  90.000000  	 ThI 
1027.961498  220.000000 	 Th   
1027.487289  300.000000 	 Th   
1027.400325  290.000000 	 ThI 
1027.136505  106.000000 	 ThI 
1027.107356  120.000000 	 ArII
1026.097823  440.000000 	 Th   
1026.018001  5200.000000 	 ThI 
1025.839081  290.000000 	 ThI 
1025.683684  1040.000000 	 ArI 
1025.348838  1140.000000 	 ThI 
1025.036506  1910.000000 	 ThI 
1024.458202  300.000000 	 ThI 
1023.883307  1560.000000 	 ThI 
1022.646047  590.000000 	 ThI 
1022.379729  190.000000 	 ArII
1022.218063  100.000000 	 ThII
1022.123297  3020.000000 	 ThI 
1021.747038  150.000000 	 Th   
1021.723622  170.000000 	 ThI 
1021.433192  390.000000 	 ThI 
1019.769434  230.000000 	 ThI 
1019.120785  900.000000 	 ThI 
1018.733044  340.000000 	 ThI 
1018.338318  530.000000 	 ThI 
1018.130885  2910.000000 	 ThI 
1017.779643  2420.000000 	 ThI 
1016.616495  2120.000000 	 ArI 
1014.704499  1930.000000 	 ThI 
1014.417649  8100.000000 	 ThI 
1014.321026  2180.000000 	 ThI 
1014.016455  350.000000 	 ThI 
1013.634335  3630.000000 	 ThII
1013.414435  160.000000 	 ThI 
1012.932586  110.000000 	 ThI 
1012.343166  80.000000  	 ThI 
1012.076287  530.000000 	 ThI 
1011.464607  220.000000 	 ThI 
1011.436587  690.000000 	 ArII
1010.831525  90.000000  	 ThI 
1010.784627  220.000000 	 ThI 
1010.534417  280.000000 	 ThI 
1009.190028  15600.000000 	 ThI 
1008.916847  460.000000 	 ThI 
1008.654925  4800.000000 	 ThI 
1008.564284  1390.000000 	 ThI 
1008.547979  100.000000 	 ThI 
1008.398629  170.000000 	 ThI 
1008.230335  340.000000 	 ThI 
1008.166847  80.000000  	 ThI 
1007.173543  1990.000000 	 ArI 
1005.896556  280.000000 	 ThI 
1005.771813  170.000000 	 ThI 
1005.694413  110.000000 	  ?    
1005.479633  15200.000000 	 ArI 
1005.079077  720.000000 	 ThI 
1004.806633  400.000000 	 ThI 
1004.211570  13400.000000 	 ThI 
1004.184779  540.000000 	 ThI 
1003.987053  250.000000 	 ThI 
1003.597133  640.000000 	 ThI 
1003.239138  1460.000000 	 ArI 
1001.413946  460.000000 	 ThI 
1000.170059  460.000000 	 ThI 
1000.125026  200.000000 	 ThI 
999.660265  530.000000  	 ArII
999.538723  470.000000  	 ThI 
999.267557  280.000000  	 ThI 
999.037288  8400.000000 	 ThI 
998.778703  4400.000000 	 ThI 
997.742349  1210.000000 	 ThI 
997.582369  80.000000 		 ThI 
997.319554  2440.000000 	 ThI 
996.977861  360.000000  	 ArII
996.622228  930.000000  	 ThI 
996.078459  170.000000  	 ThI 
995.509852  1240.000000 	 ThI 
995.457627  960.000000  	 ArI 
995.188047  380.000000  	 ArII
994.980384  200.000000  	 ThI 
994.579007  1390.000000 	 ThII
994.156102  190.000000  	 ThI 
993.792257  580.000000  	 ThI 
993.744241  260.000000  	 ThI 
993.549687  140.000000  	 ThI 
993.276561  530.000000  	 ThI 
